Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
regulation of hormone metabolic process(GO:0032350)	16990, 1632, 38, 7	1.918	0.225772254186	0.582911724442	38
regulation of cysteine-type endopeptidase activity(GO:2000116)	16990, 794, 227, 18	1.697	0.140656582543	0.468206340506	227
negative regulation of cysteine-type endopeptidase activity(GO:2000117)	16990, 537, 89, 7	2.488	0.12503605351	0.443200749729	89
DNA repair(GO:0006281)	16990, 1911, 472, 79	1.488	0.0029043601664	0.0454971922492	472
negative regulation of interleukin-6 production(GO:0032715)	16990, 634, 41, 5	3.268	0.0839087742405	0.360680253884	41
phosphatidylglycerol acyl-chain remodeling(GO:0036148)	16990, 467, 18, 1	2.021	0.580210811872	0.865905679524	18
phosphatidylinositol acyl-chain remodeling(GO:0036149)	16990, 0, 17, 0	0.0	1.0	1.0	17
leukocyte proliferation(GO:0070661)	16990, 1207, 88, 13	2.079	0.0578331474116	0.29911552586	88
regulation of translational fidelity(GO:0006450)	16990, 1953, 18, 5	2.417	0.141670639112	0.469996380003	18
regulation of leukocyte proliferation(GO:0070663)	16990, 812, 215, 26	2.53	0.000203435458828	0.00719503350707	215
positive regulation of leukocyte proliferation(GO:0070665)	16990, 773, 135, 17	2.768	0.00158583140337	0.0316508259344	135
negative regulation of leukocyte proliferation(GO:0070664)	16990, 688, 78, 14	4.432	3.19974019735e-05	0.00167290764666	78
regulation of telomere capping(GO:1904353)	16990, 1517, 26, 1	0.431	0.929315522463	1.0	26
negative regulation of cell death(GO:0060548)	16990, 665, 949, 53	1.427	0.0669108802684	0.321947250069	949
histone H3-K4 trimethylation(GO:0080182)	16990, 514, 15, 1	2.204	0.52438660669	0.83132735747	15
positive regulation of DNA-templated transcription, initiation(GO:2000144)	16990, 1692, 26, 4	1.545	0.489308502998	0.808232795131	26
induction of positive chemotaxis(GO:0050930)	16990, 91, 14, 1	13.336	0.181383757779	0.52812098966	14
detection of chemical stimulus involved in sensory perception of smell(GO:0050911)	16990, 674, 403, 1	0.063	0.999999999992	1.0	403
regulation of fatty acid metabolic process(GO:0019217)	16990, 331, 83, 5	3.092	0.123046832759	0.440368501167	83
regulation of lipid metabolic process(GO:0019216)	16990, 602, 383, 18	1.326	0.55372280012	0.851826951715	383
regulation of steroid metabolic process(GO:0019218)	16990, 430, 112, 5	1.764	0.494577006683	0.811474064852	112
secondary metabolic process(GO:0019748)	16990, 500, 53, 3	1.923	0.503016862528	0.816185472937	53
glycosylation(GO:0070085)	16990, 1617, 251, 37	1.549	0.0439655541864	0.259477687897	251
positive regulation of erythrocyte differentiation(GO:0045648)	16990, 10, 30, 1	56.633	0.0763847138299	0.343695485053	30
cellular response to estradiol stimulus(GO:0071392)	16990, 546, 34, 3	2.746	0.280620404733	0.640826878338	34
photoreceptor cell development(GO:0042461)	16990, 934, 37, 4	1.967	0.37733143487	0.721655746213	37
antimicrobial humoral response(GO:0019730)	16990, 184, 103, 3	2.689	0.376004883416	0.721508422527	103
acid secretion(GO:0046717)	16990, 156, 68, 1	1.602	0.792867540437	0.958807241057	68
modification by symbiont of host morphology or physiology(GO:0044003)	16990, 1943, 43, 7	1.423	0.498598735689	0.8141137893	43
embryonic epithelial tube formation(GO:0001838)	16990, 327, 23, 2	4.518	0.202790664549	0.554023664092	23
negative regulation of locomotion(GO:0040013)	16990, 1079, 314, 24	1.204	0.652553265302	0.898271854771	314
regulation of locomotion(GO:0040012)	16990, 264, 944, 28	1.909	0.0123974159073	0.12211401807	944
negative regulation of multicellular organism growth(GO:0040015)	16990, 409, 11, 2	7.553	0.0793585368395	0.350564174681	11
chromosome organization(GO:0051276)	16990, 1711, 370, 69	1.852	7.35530490212e-06	0.00055279713405	370
positive regulation of locomotion(GO:0040017)	16990, 239, 528, 19	2.558	0.00293336327283	0.0456617389718	528
negative regulation of endothelial cell migration(GO:0010596)	16990, 1144, 48, 9	2.785	0.0259464863547	0.195530396687	48
positive regulation of embryonic development(GO:0040019)	16990, 15, 35, 1	32.362	0.122066183064	0.438267359965	35
positive regulation of multicellular organism growth(GO:0040018)	16990, 798, 33, 2	1.29	0.710937521543	0.924800911746	33
regulation of release of sequestered calcium ion into cytosol(GO:0051279)	16990, 222, 76, 4	4.028	0.0966189008999	0.391528234218	76
regulation of neutrophil chemotaxis(GO:0090022)	16990, 91, 28, 1	6.668	0.341570549145	0.69469528177	28
ribose phosphate metabolic process(GO:0019693)	16990, 1904, 379, 58	1.366	0.0761922187524	0.343399395828	379
epithelial to mesenchymal transition(GO:0001837)	16990, 221, 65, 7	8.279	0.000225032065324	0.0075589431948	65
regulation of cGMP-mediated signaling(GO:0010752)	16990, 975, 15, 2	2.323	0.378345749917	0.722159943295	15
endoplasmic reticulum mannose trimming(GO:1904380)	16990, 1842, 16, 2	1.153	0.664276906383	0.903164138187	16
chromosome localization(GO:0050000)	16990, 1783, 67, 13	1.849	0.109003344675	0.414864075584	67
arachidonic acid metabolic process(GO:0019369)	16990, 342, 52, 1	0.955	0.877182195259	1.0	52
regulation of animal organ morphogenesis(GO:2000027)	16990, 687, 207, 23	2.748	0.000180604054323	0.00656795434519	207
regulation of plasminogen activation(GO:0010755)	16990, 132, 14, 2	18.387	0.0209076868665	0.173689073969	14
positive regulation of interleukin-4 production(GO:0032753)	16990, 325, 23, 4	9.092	0.00456423083815	0.0627255723758	23
positive regulation of macrophage chemotaxis(GO:0010759)	16990, 53, 14, 1	22.898	0.118012850445	0.431011245739	14
regulation of macrophage chemotaxis(GO:0010758)	16990, 53, 25, 1	12.823	0.217984997254	0.574179876987	25
positive regulation of interleukin-8 production(GO:0032757)	16990, 1999, 46, 9	1.663	0.280480808509	0.640826878338	46
neuron projection fasciculation(GO:0106030)	16990, 302, 23, 1	2.446	0.559910287752	0.855789159227	23
positive regulation of interleukin-6 production(GO:0032755)	16990, 1591, 82, 17	2.214	0.0106705775049	0.11273948293	82
positive regulation of interleukin-5 production(GO:0032754)	16990, 1772, 13, 4	2.95	0.107724152841	0.414522540133	13
positive regulation of T cell differentiation in thymus(GO:0033089)	16990, 579, 11, 2	5.335	0.125553264295	0.444052353868	11
regulation of actin cytoskeleton reorganization(GO:2000249)	16990, 2, 34, 1	249.853	0.0233219011978	0.185112780134	34
positive regulation of membrane depolarization(GO:1904181)	16990, 0, 12, 0	0.0	1.0	1.0	12
regulation of sister chromatid segregation(GO:0033045)	16990, 1871, 80, 23	2.611	0.000123324564439	0.00507000987139	80
negative regulation of reproductive process(GO:2000242)	16990, 172, 56, 3	5.292	0.0957547649181	0.3903223892	56
positive regulation of reproductive process(GO:2000243)	16990, 192, 74, 4	4.783	0.0615566165082	0.31081371455	74
regulation of reproductive process(GO:2000241)	16990, 192, 154, 7	4.022	0.0171369433803	0.151245316806	154
establishment or maintenance of actin cytoskeleton polarity(GO:0030950)	16990, 0, 12, 0	0.0	1.0	1.0	12
cell-matrix adhesion(GO:0007160)	16990, 28, 101, 2	12.016	0.0795884173115	0.350889355883	101
negative regulation of cell adhesion(GO:0007162)	16990, 713, 261, 30	2.739	1.13548773026e-05	0.000758568886465	261
establishment or maintenance of cell polarity(GO:0007163)	16990, 1836, 158, 22	1.289	0.470168173965	0.79395761614	158
positive regulation of mitotic sister chromatid segregation(GO:0062033)	16990, 1660, 17, 2	1.204	0.648268427763	0.896942561999	17
negative regulation of telomere maintenance via telomerase(GO:0032211)	16990, 1480, 20, 3	1.722	0.453035028438	0.78223295845	20
enzyme linked receptor protein signaling pathway(GO:0007167)	16990, 66, 663, 8	3.106	0.0456259963325	0.265038977125	663
receptor guanylyl cyclase signaling pathway(GO:0007168)	16990, 0, 11, 0	0.0	1.0	1.0	11
T cell mediated immunity(GO:0002456)	16990, 1121, 37, 6	2.458	0.130928568267	0.454882472325	37
negative regulation of B cell apoptotic process(GO:0002903)	16990, 570, 11, 1	2.71	0.441517241969	0.771637653209	11
regulation of B cell apoptotic process(GO:0002902)	16990, 570, 17, 3	5.26	0.0636474273087	0.316591649798	17
detection of chemical stimulus involved in sensory perception of taste(GO:0050912)	16990, 30, 46, 1	12.312	0.265057896624	0.626103750031	46
snRNA processing(GO:0016180)	16990, 348, 36, 1	1.356	0.765610544507	0.945121969383	36
cell-cell adhesion mediated by cadherin(GO:0044331)	16990, 40, 27, 1	15.731	0.191827343694	0.53895416073	27
neuron projection guidance(GO:0097485)	16990, 1793, 239, 32	1.269	0.42176734709	0.756413474833	239
regulation of T cell differentiation in thymus(GO:0033081)	16990, 579, 24, 2	2.445	0.40718543662	0.744083060138	24
gastrulation(GO:0007369)	16990, 416, 40, 4	4.084	0.0765995931015	0.344070477609	40
regulation of endothelial cell development(GO:1901550)	16990, 882, 13, 1	1.482	0.61346755072	0.882244967088	13
negative regulation of neuron differentiation(GO:0045665)	16990, 704, 217, 10	1.112	0.845409685721	0.989105479104	217
regulation of neuron differentiation(GO:0045664)	16990, 263, 629, 16	1.643	0.24887396701	0.608893072898	629
regulation of osteoblast differentiation(GO:0045667)	16990, 264, 110, 8	4.68	0.00324664200813	0.0492629276313	110
regulation of transcription involved in cell fate commitment(GO:0060850)	16990, 1256, 17, 1	0.796	0.780823766258	0.952294358693	17
regulation of myoblast differentiation(GO:0045661)	16990, 1378, 53, 4	0.931	0.870066083444	1.0	53
leukocyte mediated cytotoxicity(GO:0001909)	16990, 1121, 35, 5	2.165	0.243568915756	0.602657656784	35
negative regulation of proteasomal protein catabolic process(GO:1901799)	16990, 1571, 54, 6	1.202	0.702955330171	0.923224606063	54
positive regulation of signal transduction by p53 class mediator(GO:1901798)	16990, 1012, 21, 2	1.599	0.564459308039	0.858538240907	21
negative regulation of signal transduction by p53 class mediator(GO:1901797)	16990, 570, 32, 4	3.726	0.0901469274291	0.37594783397	32
regulation of signal transduction by p53 class mediator(GO:1901796)	16990, 598, 129, 10	2.202	0.105095465039	0.410315898407	129
cell killing(GO:0001906)	16990, 1529, 81, 8	1.097	0.794894046332	0.958976765201	81
catechol-containing compound metabolic process(GO:0009712)	16990, 722, 43, 2	1.095	0.804480745693	0.964711800261	43
regulation of thymocyte apoptotic process(GO:0070243)	16990, 654, 13, 1	1.998	0.536346694966	0.8387676635	13
protein K63-linked ubiquitination(GO:0070534)	16990, 1493, 39, 8	2.334	0.0848379096594	0.363760827415	39
positive regulation of triglyceride metabolic process(GO:0090208)	16990, 0, 19, 0	0.0	1.0	1.0	19
protein K63-linked deubiquitination(GO:0070536)	16990, 1470, 31, 5	1.864	0.327926306591	0.68341660949	31
protein-containing complex remodeling(GO:0034367)	16990, 307, 29, 3	5.725	0.0661074061598	0.320540951239	29
cellular response to lipid(GO:0071396)	16990, 308, 397, 21	2.918	0.000231512151315	0.00762721539607	397
carbohydrate homeostasis(GO:0033500)	16990, 79, 177, 1	1.215	0.914826143701	1.0	177
toll-like receptor 9 signaling pathway(GO:0034162)	16990, 279, 15, 1	4.06	0.389686615679	0.73588545267	15
positive regulation of protein targeting to mitochondrion(GO:1903955)	16990, 1397, 32, 1	0.38	0.958543590027	1.0	32
RNA-dependent DNA biosynthetic process(GO:0006278)	16990, 1613, 26, 5	2.026	0.257015818354	0.616581589169	26
mammary gland epithelial cell proliferation(GO:0033598)	16990, 1982, 12, 5	3.572	0.0306863741751	0.213605585792	12
localization within membrane(GO:0051668)	16990, 860, 113, 10	1.748	0.272185379032	0.632469407316	113
regulation of mammary gland epithelial cell proliferation(GO:0033599)	16990, 1224, 18, 2	1.542	0.568329994288	0.859373553136	18
organ or tissue specific immune response(GO:0002251)	16990, 781, 28, 1	0.777	0.855357760372	0.994025326743	28
regulation of anion transmembrane transport(GO:1903959)	16990, 468, 26, 2	2.793	0.368289783489	0.719336464651	26
cellular response to cholesterol(GO:0071397)	16990, 10, 16, 2	212.375	0.000224981576904	0.0075589431948	16
regulation of secondary metabolite biosynthetic process(GO:1900376)	16990, 484, 11, 1	3.191	0.399329123249	0.739984647281	11
negative regulation of systemic arterial blood pressure(GO:0003085)	16990, 929, 17, 1	1.076	0.736713973941	0.933753416247	17
positive regulation of systemic arterial blood pressure(GO:0003084)	16990, 1198, 13, 1	1.091	0.667271945598	0.9054176818	13
negative regulation of purine nucleotide biosynthetic process(GO:1900372)	16990, 1510, 17, 2	1.324	0.609363362591	0.881950806712	17
regulation of cell proliferation involved in kidney development(GO:1901722)	16990, 1510, 13, 3	2.597	0.217708821548	0.574179876987	13
response to X-ray(GO:0010165)	16990, 1396, 29, 7	2.938	0.0375359947963	0.238387256458	29
cell-substrate junction assembly(GO:0007044)	16990, 222, 41, 2	3.733	0.305163900951	0.660468992104	41
negative regulation of cell cycle G2/M phase transition(GO:1902750)	16990, 1700, 56, 18	3.212	5.02126013297e-05	0.0023223328115	56
negative regulation of fatty acid biosynthetic process(GO:0045717)	16990, 331, 15, 2	6.844	0.100476996666	0.398428981009	15
covalent chromatin modification(GO:0016569)	16990, 1767, 372, 50	1.292	0.231478902743	0.588486382127	372
nucleotide-excision repair, preincision complex assembly(GO:0006294)	16990, 0, 29, 0	0.0	1.0	1.0	29
nucleotide-excision repair, DNA gap filling(GO:0006297)	16990, 1897, 24, 4	1.493	0.506558372634	0.816772922227	24
regulation of complement activation(GO:0030449)	16990, 1996, 50, 7	1.192	0.689871602645	0.915893571274	50
steroid hormone mediated signaling pathway(GO:0043401)	16990, 278, 128, 1	0.477	0.988306642417	1.0	128
nucleotide-excision repair, preincision complex stabilization(GO:0006293)	16990, 0, 21, 0	0.0	1.0	1.0	21
organic hydroxy compound transport(GO:0015850)	16990, 4, 133, 1	31.936	0.176742125978	0.522192644936	133
demethylation(GO:0070988)	16990, 121, 63, 1	2.229	0.702888616101	0.923224606063	63
collagen metabolic process(GO:0032963)	16990, 239, 62, 18	20.638	5.94891704073e-18	1.4307145483e-14	62
mismatch repair(GO:0006298)	16990, 806, 31, 2	1.36	0.683026632129	0.912599472372	31
muscle cell cellular homeostasis(GO:0046716)	16990, 295, 19, 1	3.031	0.479056573032	0.800956673986	19
embryonic hemopoiesis(GO:0035162)	16990, 0, 19, 0	0.0	1.0	1.0	19
protein stabilization(GO:0050821)	16990, 1650, 170, 22	1.333	0.410892601075	0.747709011068	170
positive regulation of coagulation(GO:0050820)	16990, 29, 27, 1	21.699	0.152333841725	0.485342634131	27
protein localization to non-motile cilium(GO:0097499)	16990, 1410, 13, 1	0.927	0.703368564946	0.923224606063	13
defense response to Gram-negative bacterium(GO:0050829)	16990, 53, 78, 1	4.11	0.56047008059	0.856100694709	78
regulation of transcription from RNA polymerase II promoter in response to hypoxia(GO:0061418)	16990, 750, 32, 1	0.708	0.889422648498	1.0	32
bone mineralization(GO:0030282)	16990, 168, 47, 3	6.455	0.0602525332445	0.307985850059	47
Golgi localization(GO:0051645)	16990, 1836, 14, 3	1.983	0.342972606437	0.695294127373	14
L-serine metabolic process(GO:0006563)	16990, 87, 12, 1	16.274	0.14497294193	0.473095402876	12
nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway(GO:0035872)	16990, 223, 28, 1	2.721	0.55523813746	0.852484860963	28
ammonium ion metabolic process(GO:0097164)	16990, 197, 187, 2	0.922	0.945473851097	1.0	187
T cell proliferation(GO:0042098)	16990, 876, 35, 7	3.879	0.0101074645779	0.108320003646	35
regulation of IRE1-mediated unfolded protein response(GO:1903894)	16990, 1942, 12, 3	2.187	0.28738243362	0.646543267405	12
tryptophan metabolic process(GO:0006568)	16990, 511, 12, 3	8.312	0.018462660076	0.159435179472	12
transcription initiation from RNA polymerase I promoter(GO:0006361)	16990, 220, 32, 1	2.413	0.608538779855	0.881950806712	32
long-chain fatty acid import into cell(GO:0044539)	16990, 0, 11, 0	0.0	1.0	1.0	11
negative chemotaxis(GO:0050919)	16990, 1982, 40, 6	1.286	0.616254279191	0.883512096248	40
negative regulation of MAPK cascade(GO:0043409)	16990, 408, 164, 8	2.031	0.236963793082	0.595755776379	164
transcription initiation from RNA polymerase II promoter(GO:0006367)	16990, 278, 161, 5	1.898	0.465566636787	0.790460827019	161
transcription by RNA polymerase II(GO:0006366)	16990, 1256, 324, 30	1.253	0.502398793473	0.816185472937	324
termination of RNA polymerase II transcription(GO:0006369)	16990, 1988, 34, 8	2.011	0.147120545364	0.475962215784	34
regulation of lipid storage(GO:0010883)	16990, 224, 45, 2	3.371	0.346241024713	0.698875085552	45
regulation of MAPK cascade(GO:0043408)	16990, 488, 731, 34	1.619	0.0474375945536	0.271313709635	731
G protein-coupled receptor signaling pathway(GO:0007186)	16990, 185, 1257, 11	0.804	0.997420690392	1.0	1257
L-alpha-amino acid transmembrane transport(GO:1902475)	16990, 952, 44, 5	2.028	0.302900490964	0.659826467226	44
negative regulation of heart contraction(GO:0045822)	16990, 552, 24, 1	1.282	0.739719336911	0.934583961641	24
thioester metabolic process(GO:0035383)	16990, 133, 93, 3	4.121	0.181232679481	0.528000719748	93
embryonic digestive tract morphogenesis(GO:0048557)	16990, 178, 18, 2	10.605	0.0571884240179	0.298142211739	18
thioester biosynthetic process(GO:0035384)	16990, 99, 42, 1	4.086	0.501814378914	0.816169026576	42
cellular response to gonadotropin stimulus(GO:0071371)	16990, 10, 18, 1	94.389	0.04262150617	0.254038964904	18
reactive oxygen species biosynthetic process(GO:1903409)	16990, 79, 25, 1	8.603	0.281710241221	0.640977417349	25
melanin metabolic process(GO:0006582)	16990, 841, 14, 1	1.443	0.639440830151	0.895229138834	14
negative regulation of protein metabolic process(GO:0051248)	16990, 663, 1064, 54	1.301	0.229281431829	0.585995582943	1064
