Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
negative regulation of interleukin-6 production(GO:0032715)	16990, 1304, 41, 5	1.589	0.479093100542	0.918557945237	41
phosphatidylglycerol acyl-chain remodeling(GO:0036148)	16990, 1504, 18, 4	2.51	0.183636453688	0.676173362009	18
phosphatidylinositol acyl-chain remodeling(GO:0036149)	16990, 981, 17, 5	5.094	0.0109011184899	0.169774124427	17
leukocyte proliferation(GO:0070661)	16990, 1015, 88, 3	0.571	0.986382933251	1.0	88
regulation of translational fidelity(GO:0006450)	16990, 1692, 18, 1	0.558	0.856374545846	1.0	18
regulation of leukocyte proliferation(GO:0070663)	16990, 65, 215, 3	3.647	0.26658141099	0.779013722272	215
positive regulation of leukocyte proliferation(GO:0070665)	16990, 122, 135, 2	2.063	0.659284224873	0.994912215212	135
negative regulation of leukocyte proliferation(GO:0070664)	16990, 23, 78, 1	9.47	0.353412306409	0.850778053041	78
regulation of telomere capping(GO:1904353)	16990, 568, 26, 1	1.15	0.772130856297	1.0	26
negative regulation of cell death(GO:0060548)	16990, 1414, 949, 102	1.291	0.0520197802426	0.409517418931	949
histone H3-K4 trimethylation(GO:0080182)	16990, 1806, 15, 1	0.627	0.817659608178	1.0	15
positive regulation of DNA-templated transcription, initiation(GO:2000144)	16990, 69, 26, 2	18.941	0.0251006122358	0.282749285373	26
induction of positive chemotaxis(GO:0050930)	16990, 891, 14, 1	1.362	0.647529520946	0.988767300238	14
detection of chemical stimulus involved in sensory perception of smell(GO:0050911)	16990, 1731, 403, 1	0.024	1.0	1.0	403
regulation of fatty acid metabolic process(GO:0019217)	16990, 634, 83, 6	1.937	0.332609500828	0.83937654721	83
regulation of lipid metabolic process(GO:0019216)	16990, 1289, 383, 42	1.445	0.0885446969754	0.516996439817	383
regulation of steroid metabolic process(GO:0019218)	16990, 1039, 112, 14	2.044	0.0598520173683	0.44154632445	112
secondary metabolic process(GO:0019748)	16990, 426, 53, 4	3.01	0.181105134356	0.674760415376	53
glycosylation(GO:0070085)	16990, 1954, 251, 61	2.113	1.96163419295e-07	3.55934780156e-05	251
positive regulation of erythrocyte differentiation(GO:0045648)	16990, 1276, 30, 2	0.888	0.834409946055	1.0	30
cellular response to estradiol stimulus(GO:0071392)	16990, 1076, 34, 4	1.858	0.401406266989	0.880727489841	34
photoreceptor cell development(GO:0042461)	16990, 59, 37, 1	7.783	0.335852788736	0.841948958498	37
antimicrobial humoral response(GO:0019730)	16990, 399, 103, 9	3.721	0.00652768869605	0.122649150891	103
acid secretion(GO:0046717)	16990, 1268, 68, 11	2.167	0.0665009427505	0.460194355413	68
modification by symbiont of host morphology or physiology(GO:0044003)	16990, 306, 43, 2	2.582	0.447092601694	0.902976349816	43
embryonic epithelial tube formation(GO:0001838)	16990, 69, 23, 1	10.706	0.238525692101	0.750439674793	23
negative regulation of locomotion(GO:0040013)	16990, 1389, 314, 35	1.363	0.242200950719	0.755503614111	314
regulation of locomotion(GO:0040012)	16990, 1406, 944, 113	1.446	0.000754865988024	0.0235216417219	944
negative regulation of multicellular organism growth(GO:0040015)	16990, 1780, 11, 3	2.603	0.206540870414	0.70709009729	11
chromosome organization(GO:0051276)	16990, 64, 370, 1	0.717	0.98565757513	1.0	370
positive regulation of locomotion(GO:0040017)	16990, 1958, 528, 85	1.397	0.0114418281151	0.171449200105	528
negative regulation of endothelial cell migration(GO:0010596)	16990, 320, 48, 3	3.318	0.224842868091	0.732770535843	48
positive regulation of embryonic development(GO:0040019)	16990, 677, 35, 2	1.434	0.68085796303	1.0	35
positive regulation of multicellular organism growth(GO:0040018)	16990, 113, 33, 2	9.112	0.0865144944272	0.512481180043	33
regulation of release of sequestered calcium ion into cytosol(GO:0051279)	16990, 1898, 76, 11	1.296	0.567227837675	0.965414909317	76
regulation of neutrophil chemotaxis(GO:0090022)	16990, 546, 28, 1	1.111	0.783938892133	1.0	28
ribose phosphate metabolic process(GO:0019693)	16990, 186, 379, 9	2.169	0.183081259564	0.676173362009	379
epithelial to mesenchymal transition(GO:0001837)	16990, 1988, 65, 10	1.315	0.554695235279	0.95870789856	65
regulation of cGMP-mediated signaling(GO:0010752)	16990, 452, 15, 1	2.506	0.495239057873	0.92868102196	15
endoplasmic reticulum mannose trimming(GO:1904380)	16990, 1648, 16, 3	1.933	0.3648930176	0.854496307038	16
chromosome localization(GO:0050000)	16990, 1330, 67, 5	0.953	0.876230783193	1.0	67
arachidonic acid metabolic process(GO:0019369)	16990, 1273, 52, 9	2.31	0.074607076761	0.479101483636	52
regulation of animal organ morphogenesis(GO:2000027)	16990, 1646, 207, 26	1.296	0.427610826016	0.893798208822	207
regulation of plasminogen activation(GO:0010755)	16990, 1854, 14, 2	1.309	0.59768496476	0.971882310851	14
positive regulation of interleukin-4 production(GO:0032753)	16990, 1618, 23, 3	1.37	0.592402976006	0.969620637826	23
positive regulation of macrophage chemotaxis(GO:0010759)	16990, 568, 14, 1	2.137	0.523100128723	0.939899745669	14
regulation of macrophage chemotaxis(GO:0010758)	16990, 568, 25, 3	3.589	0.159604681706	0.652250228554	25
positive regulation of interleukin-8 production(GO:0032757)	16990, 1341, 46, 3	0.826	0.895496473178	1.0	46
neuron projection fasciculation(GO:0106030)	16990, 1274, 23, 3	1.739	0.467161665083	0.912226066304	23
positive regulation of interleukin-6 production(GO:0032755)	16990, 109, 82, 1	1.901	0.769225726399	1.0	82
positive regulation of interleukin-5 production(GO:0032754)	16990, 107, 13, 1	12.214	0.182443951333	0.676173362009	13
positive regulation of T cell differentiation in thymus(GO:0033089)	16990, 23, 11, 1	67.154	0.0464361827816	0.386432593736	11
regulation of actin cytoskeleton reorganization(GO:2000249)	16990, 24, 34, 1	20.821	0.169004628306	0.668030858411	34
positive regulation of membrane depolarization(GO:1904181)	16990, 1527, 12, 2	1.854	0.428906316025	0.894179338577	12
regulation of sister chromatid segregation(GO:0033045)	16990, 200, 80, 1	1.062	0.892616820502	1.0	80
negative regulation of reproductive process(GO:2000242)	16990, 807, 56, 3	1.128	0.800544389738	1.0	56
positive regulation of reproductive process(GO:2000243)	16990, 1101, 74, 5	1.043	0.841385032703	1.0	74
regulation of reproductive process(GO:2000241)	16990, 832, 154, 7	0.928	0.93542968763	1.0	154
establishment or maintenance of actin cytoskeleton polarity(GO:0030950)	16990, 577, 12, 1	2.454	0.473168882605	0.914767815647	12
cell-matrix adhesion(GO:0007160)	16990, 868, 101, 4	0.775	0.959582227847	1.0	101
negative regulation of cell adhesion(GO:0007162)	16990, 1127, 261, 28	1.617	0.0680950842377	0.462623383027	261
establishment or maintenance of cell polarity(GO:0007163)	16990, 3, 158, 1	35.844	0.168824477104	0.668030858411	158
positive regulation of mitotic sister chromatid segregation(GO:0062033)	16990, 0, 17, 0	0.0	1.0	1.0	17
negative regulation of telomere maintenance via telomerase(GO:0032211)	16990, 1330, 20, 1	0.639	0.845424597247	1.0	20
enzyme linked receptor protein signaling pathway(GO:0007167)	16990, 1600, 663, 84	1.345	0.0362849462734	0.33873097506	663
receptor guanylyl cyclase signaling pathway(GO:0007168)	16990, 452, 11, 2	6.834	0.0921808271392	0.527284855356	11
T cell mediated immunity(GO:0002456)	16990, 458, 37, 3	3.008	0.24590485361	0.756021279524	37
negative regulation of B cell apoptotic process(GO:0002903)	16990, 330, 11, 1	4.68	0.320029906526	0.826655457527	11
regulation of B cell apoptotic process(GO:0002902)	16990, 1528, 17, 3	1.962	0.364667748217	0.854496307038	17
detection of chemical stimulus involved in sensory perception of taste(GO:0050912)	16990, 66, 46, 1	5.596	0.431571827293	0.89573780866	46
snRNA processing(GO:0016180)	16990, 774, 36, 1	0.61	0.922967336627	1.0	36
cell-cell adhesion mediated by cadherin(GO:0044331)	16990, 4, 27, 1	157.315	0.0316526910957	0.319851773467	27
neuron projection guidance(GO:0097485)	16990, 1644, 239, 29	1.254	0.484330748677	0.922435580601	239
regulation of T cell differentiation in thymus(GO:0033081)	16990, 860, 24, 4	3.293	0.109432424689	0.57158789981	24
gastrulation(GO:0007369)	16990, 570, 40, 2	1.49	0.675802830307	1.0	40
regulation of endothelial cell development(GO:1901550)	16990, 1161, 13, 2	2.251	0.374717513609	0.864041821889	13
negative regulation of neuron differentiation(GO:0045665)	16990, 2000, 217, 21	0.822	0.991794823647	1.0	217
regulation of neuron differentiation(GO:0045664)	16990, 1167, 629, 42	0.972	0.967314993555	1.0	629
regulation of osteoblast differentiation(GO:0045667)	16990, 1039, 110, 9	1.338	0.611939149849	0.976645929119	110
regulation of transcription involved in cell fate commitment(GO:0060850)	16990, 1289, 17, 5	3.877	0.0299337857599	0.310975182517	17
regulation of myoblast differentiation(GO:0045661)	16990, 740, 53, 3	1.3	0.724819287006	1.0	53
leukocyte mediated cytotoxicity(GO:0001909)	16990, 1955, 35, 4	0.993	0.804474790228	1.0	35
negative regulation of proteasomal protein catabolic process(GO:1901799)	16990, 1976, 54, 6	0.955	0.861427846144	1.0	54
positive regulation of signal transduction by p53 class mediator(GO:1901798)	16990, 633, 21, 2	2.556	0.377870453062	0.865503275823	21
negative regulation of signal transduction by p53 class mediator(GO:1901797)	16990, 423, 32, 2	2.51	0.430424243629	0.895476043189	32
regulation of signal transduction by p53 class mediator(GO:1901796)	16990, 423, 129, 3	0.934	0.924468391035	1.0	129
cell killing(GO:0001906)	16990, 11, 81, 1	19.068	0.226955419048	0.733503024487	81
catechol-containing compound metabolic process(GO:0009712)	16990, 1605, 43, 7	1.723	0.319718015406	0.826353387482	43
regulation of thymocyte apoptotic process(GO:0070243)	16990, 740, 13, 1	1.766	0.574859108415	0.966529847063	13
protein K63-linked ubiquitination(GO:0070534)	16990, 550, 39, 3	2.376	0.357600597655	0.850778053041	39
positive regulation of triglyceride metabolic process(GO:0090208)	16990, 1279, 19, 4	2.797	0.147846798705	0.632354456659	19
protein K63-linked deubiquitination(GO:0070536)	16990, 612, 31, 3	2.687	0.279000680249	0.791733028881	31
protein-containing complex remodeling(GO:0034367)	16990, 1333, 29, 10	4.395	0.000332962783317	0.0133742819793	29
cellular response to lipid(GO:0071396)	16990, 459, 397, 16	1.492	0.390507640219	0.875629413617	397
carbohydrate homeostasis(GO:0033500)	16990, 201, 177, 10	4.776	0.000667974233609	0.0216922160514	177
toll-like receptor 9 signaling pathway(GO:0034162)	16990, 1515, 15, 4	2.991	0.111418380219	0.576880956787	15
positive regulation of protein targeting to mitochondrion(GO:1903955)	16990, 442, 32, 2	2.402	0.447258574831	0.902976349816	32
RNA-dependent DNA biosynthetic process(GO:0006278)	16990, 1383, 26, 3	1.417	0.598823316103	0.971882310851	26
mammary gland epithelial cell proliferation(GO:0033598)	16990, 0, 12, 0	0.0	1.0	1.0	12
localization within membrane(GO:0051668)	16990, 186, 113, 2	1.617	0.749237418973	1.0	113
regulation of mammary gland epithelial cell proliferation(GO:0033599)	16990, 1627, 18, 3	1.74	0.431747950519	0.89573780866	18
organ or tissue specific immune response(GO:0002251)	16990, 477, 28, 2	2.544	0.409843925477	0.880853119546	28
regulation of anion transmembrane transport(GO:1903959)	16990, 455, 26, 3	4.309	0.114454958133	0.586800902687	26
cellular response to cholesterol(GO:0071397)	16990, 174, 16, 1	6.103	0.307467719189	0.816782175042	16
regulation of secondary metabolite biosynthetic process(GO:1900376)	16990, 904, 11, 1	1.709	0.545081333257	0.952915950967	11
negative regulation of systemic arterial blood pressure(GO:0003085)	16990, 1898, 17, 4	2.106	0.260431250108	0.775649729423	17
positive regulation of systemic arterial blood pressure(GO:0003084)	16990, 1881, 13, 3	2.084	0.314074950877	0.822321652936	13
negative regulation of purine nucleotide biosynthetic process(GO:1900372)	16990, 674, 17, 2	2.966	0.307986875331	0.816782175042	17
regulation of cell proliferation involved in kidney development(GO:1901722)	16990, 1838, 13, 3	2.133	0.301981906323	0.812144629165	13
response to X-ray(GO:0010165)	16990, 1991, 29, 3	0.883	0.838620436484	1.0	29
cell-substrate junction assembly(GO:0007044)	16990, 1751, 41, 5	1.183	0.701675422315	1.0	41
negative regulation of cell cycle G2/M phase transition(GO:1902750)	16990, 396, 56, 3	2.298	0.40869500456	0.880831932492	56
negative regulation of fatty acid biosynthetic process(GO:0045717)	16990, 634, 15, 2	3.573	0.238549326977	0.750439674793	15
covalent chromatin modification(GO:0016569)	16990, 98, 372, 1	0.466	0.997024632019	1.0	372
nucleotide-excision repair, preincision complex assembly(GO:0006294)	16990, 428, 29, 1	1.369	0.737888807476	1.0	29
nucleotide-excision repair, DNA gap filling(GO:0006297)	16990, 1145, 24, 2	1.237	0.689489750988	1.0	24
regulation of complement activation(GO:0030449)	16990, 542, 50, 6	3.762	0.0297478740091	0.309712714251	50
steroid hormone mediated signaling pathway(GO:0043401)	16990, 1289, 128, 19	1.957	0.0285565771097	0.301668106087	128
nucleotide-excision repair, preincision complex stabilization(GO:0006293)	16990, 428, 21, 1	1.89	0.618271695253	0.976645929119	21
organic hydroxy compound transport(GO:0015850)	16990, 1994, 133, 36	2.306	1.53395411445e-05	0.00117116179214	133
demethylation(GO:0070988)	16990, 188, 63, 2	2.869	0.43992370447	0.899510752513	63
collagen metabolic process(GO:0032963)	16990, 251, 62, 1	1.092	0.869509585526	1.0	62
mismatch repair(GO:0006298)	16990, 1372, 31, 3	1.198	0.705594601257	1.0	31
muscle cell cellular homeostasis(GO:0046716)	16990, 0, 19, 0	0.0	1.0	1.0	19
embryonic hemopoiesis(GO:0035162)	16990, 747, 19, 2	2.394	0.394241101825	0.877167213688	19
protein stabilization(GO:0050821)	16990, 1140, 170, 16	1.403	0.428052398135	0.893798208822	170
positive regulation of coagulation(GO:0050820)	16990, 1543, 27, 5	2.039	0.259239546276	0.775461578101	27
protein localization to non-motile cilium(GO:0097499)	16990, 1050, 13, 1	1.245	0.642072418883	0.986384009845	13
defense response to Gram-negative bacterium(GO:0050829)	16990, 11, 78, 1	19.802	0.217875353269	0.728390166093	78
regulation of transcription from RNA polymerase II promoter in response to hypoxia(GO:0061418)	16990, 895, 32, 2	1.186	0.744848248682	1.0	32
bone mineralization(GO:0030282)	16990, 1278, 47, 6	1.697	0.38675843353	0.872155679924	47
Golgi localization(GO:0051645)	16990, 0, 14, 0	0.0	1.0	1.0	14
L-serine metabolic process(GO:0006563)	16990, 1556, 12, 2	1.82	0.436451946035	0.898081914308	12
nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway(GO:0035872)	16990, 109, 28, 1	5.567	0.38016932159	0.868604099457	28
ammonium ion metabolic process(GO:0097164)	16990, 1674, 187, 43	2.334	1.83338375283e-06	0.000226117329516	187
T cell proliferation(GO:0042098)	16990, 870, 35, 1	0.558	0.927776523787	1.0	35
regulation of IRE1-mediated unfolded protein response(GO:1903894)	16990, 35, 12, 1	40.452	0.0722363208232	0.477275691153	12
tryptophan metabolic process(GO:0006568)	16990, 0, 12, 0	0.0	1.0	1.0	12
transcription initiation from RNA polymerase I promoter(GO:0006361)	16990, 1616, 32, 3	0.986	0.798150591239	1.0	32
long-chain fatty acid import into cell(GO:0044539)	16990, 1197, 11, 1	1.29	0.599312834326	0.97223630828	11
negative chemotaxis(GO:0050919)	16990, 345, 40, 2	2.462	0.463136008463	0.911491080486	40
negative regulation of MAPK cascade(GO:0043409)	16990, 1871, 164, 30	1.661	0.0304902155967	0.314110893997	164
transcription initiation from RNA polymerase II promoter(GO:0006367)	16990, 80, 161, 3	3.957	0.221715003351	0.73094528178	161
transcription by RNA polymerase II(GO:0006366)	16990, 193, 324, 5	1.359	0.78770520884	1.0	324
termination of RNA polymerase II transcription(GO:0006369)	16990, 1582, 34, 1	0.316	0.972531072754	1.0	34
regulation of lipid storage(GO:0010883)	16990, 363, 45, 3	3.12	0.245981975562	0.756021279524	45
regulation of MAPK cascade(GO:0043408)	16990, 1252, 731, 72	1.337	0.074159410867	0.479084936015	731
G protein-coupled receptor signaling pathway(GO:0007186)	16990, 15, 1257, 1	0.901	0.989314452048	1.0	1257
L-alpha-amino acid transmembrane transport(GO:1902475)	16990, 1159, 44, 8	2.665	0.0487424118495	0.397474270448	44
negative regulation of heart contraction(GO:0045822)	16990, 695, 24, 4	4.074	0.0630420844992	0.449896693355	24
thioester metabolic process(GO:0035383)	16990, 1153, 93, 11	1.743	0.228315799796	0.734986447188	93
embryonic digestive tract morphogenesis(GO:0048557)	16990, 69, 18, 2	27.359	0.0118090135327	0.174240145716	18
thioester biosynthetic process(GO:0035384)	16990, 1153, 42, 4	1.403	0.613615117845	0.976645929119	42
cellular response to gonadotropin stimulus(GO:0071371)	16990, 39, 18, 1	24.202	0.124661032725	0.601423838922	18
reactive oxygen species biosynthetic process(GO:1903409)	16990, 142, 25, 2	9.572	0.0740964106164	0.479084936015	25
melanin metabolic process(GO:0006582)	16990, 1526, 14, 1	0.795	0.75025589405	1.0	14
negative regulation of protein metabolic process(GO:0051248)	16990, 575, 1064, 52	1.444	0.0602730083089	0.443971163806	1064
regulation of behavior(GO:0050795)	16990, 461, 66, 2	1.117	0.837927692691	1.0	66
indolalkylamine metabolic process(GO:0006586)	16990, 398, 15, 1	2.846	0.469289622691	0.912226066304	15
Wnt signaling pathway, planar cell polarity pathway(GO:0060071)	16990, 145, 51, 1	2.297	0.672654188706	1.0	51
regulation of SNARE complex assembly(GO:0035542)	16990, 898, 11, 1	1.72	0.543970790573	0.952146835028	11
immunoglobulin mediated immune response(GO:0016064)	16990, 0, 17, 0	0.0	1.0	1.0	17
signal release(GO:0023061)	16990, 69, 139, 2	3.543	0.419130714283	0.887202926705	139
somatic stem cell population maintenance(GO:0035019)	16990, 969, 53, 7	2.316	0.134757586401	0.612433234293	53
regulation of postsynaptic membrane potential(GO:0060078)	16990, 1944, 101, 8	0.692	0.988496027043	1.0	101
negative regulation of ossification(GO:0030279)	16990, 895, 71, 8	2.139	0.155405310618	0.646934025296	71
regulation of inositol phosphate biosynthetic process(GO:0010919)	16990, 1898, 16, 2	1.119	0.679073746855	1.0	16
