Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
regulation of hormone metabolic process(GO:0032350)	16990, 1723, 38, 5	1.297	0.624881552314	0.857737420162	38
regulation of cysteine-type endopeptidase activity(GO:2000116)	16990, 102, 227, 5	3.669	0.0876899138505	0.388745148038	227
negative regulation of cysteine-type endopeptidase activity(GO:2000117)	16990, 1306, 89, 14	2.046	0.0521416289308	0.301074232472	89
DNA repair(GO:0006281)	16990, 2000, 472, 61	1.098	0.731781008522	0.909610158838	472
negative regulation of interleukin-6 production(GO:0032715)	16990, 1732, 41, 5	1.196	0.694024645617	0.89050911257	41
phosphatidylglycerol acyl-chain remodeling(GO:0036148)	16990, 307, 18, 1	3.075	0.470687947539	0.767061144921	18
phosphatidylinositol acyl-chain remodeling(GO:0036149)	16990, 289, 17, 1	3.458	0.436083380268	0.744861678958	17
leukocyte proliferation(GO:0070661)	16990, 378, 88, 3	1.532	0.686122711455	0.887164043575	88
regulation of translational fidelity(GO:0006450)	16990, 223, 18, 1	4.233	0.394852988156	0.723245572364	18
regulation of leukocyte proliferation(GO:0070663)	16990, 32, 215, 3	7.408	0.0604488296321	0.320752185116	215
positive regulation of leukocyte proliferation(GO:0070665)	16990, 32, 135, 2	7.866	0.15699391324	0.496889375606	135
negative regulation of leukocyte proliferation(GO:0070664)	16990, 18, 78, 1	12.101	0.303349987834	0.646483580629	78
regulation of telomere capping(GO:1904353)	16990, 1623, 26, 6	2.416	0.117925755018	0.44141858493	26
negative regulation of cell death(GO:0060548)	16990, 1286, 949, 106	1.476	0.000610843966554	0.0161459980702	949
histone H3-K4 trimethylation(GO:0080182)	16990, 156, 15, 1	7.261	0.269934532908	0.617690344094	15
positive regulation of DNA-templated transcription, initiation(GO:2000144)	16990, 1526, 26, 3	1.285	0.646367000061	0.86771567689	26
induction of positive chemotaxis(GO:0050930)	16990, 231, 14, 1	5.254	0.326171869104	0.666603855238	14
detection of chemical stimulus involved in sensory perception of smell(GO:0050911)	16990, 557, 403, 1	0.076	0.999999999784	1.0	403
regulation of fatty acid metabolic process(GO:0019217)	16990, 136, 83, 1	1.505	0.825186242778	0.960631440018	83
regulation of lipid metabolic process(GO:0019216)	16990, 297, 383, 8	1.195	0.838433717964	0.967863343584	383
regulation of steroid metabolic process(GO:0019218)	16990, 207, 112, 4	2.931	0.231823494	0.584725226082	112
secondary metabolic process(GO:0019748)	16990, 242, 53, 6	7.948	0.000922856708577	0.0215482561566	53
glycosylation(GO:0070085)	16990, 543, 251, 13	1.621	0.319993225079	0.661154386869	251
positive regulation of erythrocyte differentiation(GO:0045648)	16990, 1953, 30, 4	1.16	0.701056214305	0.892320823183	30
cellular response to estradiol stimulus(GO:0071392)	16990, 15, 34, 1	33.314	0.118775124244	0.442838600574	34
photoreceptor cell development(GO:0042461)	16990, 263, 37, 1	1.746	0.71247845357	0.899244650136	37
antimicrobial humoral response(GO:0019730)	16990, 797, 103, 3	0.621	0.982976936162	1.0	103
acid secretion(GO:0046717)	16990, 723, 68, 3	1.037	0.852519889757	0.974945475448	68
modification by symbiont of host morphology or physiology(GO:0044003)	16990, 836, 43, 3	1.418	0.654457718872	0.872379139173	43
embryonic epithelial tube formation(GO:0001838)	16990, 1765, 23, 1	0.419	0.923789049218	1.0	23
negative regulation of locomotion(GO:0040013)	16990, 1336, 314, 39	1.58	0.0307258387966	0.228710398393	314
regulation of locomotion(GO:0040012)	16990, 1742, 944, 139	1.436	0.000139467902363	0.00588456675761	944
negative regulation of multicellular organism growth(GO:0040015)	16990, 1723, 11, 3	2.689	0.194393977327	0.543855889918	11
chromosome organization(GO:0051276)	16990, 1770, 370, 42	1.09	0.789185514439	0.938902380522	370
positive regulation of locomotion(GO:0040017)	16990, 1732, 528, 79	1.468	0.00479522594051	0.0684258587035	528
negative regulation of endothelial cell migration(GO:0010596)	16990, 1423, 48, 5	1.244	0.684523323859	0.886525898697	48
positive regulation of embryonic development(GO:0040019)	16990, 512, 35, 7	6.637	0.000554759280346	0.01499096707	35
positive regulation of multicellular organism growth(GO:0040018)	16990, 303, 33, 1	1.699	0.699133811052	0.891642866535	33
regulation of release of sequestered calcium ion into cytosol(GO:0051279)	16990, 836, 76, 9	2.407	0.0717305349947	0.352785146549	76
regulation of neutrophil chemotaxis(GO:0090022)	16990, 0, 28, 0	0.0	1.0	1.0	28
ribose phosphate metabolic process(GO:0019693)	16990, 1781, 379, 54	1.359	0.0996047674046	0.413254092781	379
epithelial to mesenchymal transition(GO:0001837)	16990, 1999, 65, 14	1.831	0.0936792170591	0.40160163463	65
regulation of cGMP-mediated signaling(GO:0010752)	16990, 1445, 15, 3	2.352	0.270219656356	0.617755012868	15
endoplasmic reticulum mannose trimming(GO:1904380)	16990, 1944, 16, 2	1.092	0.691074962986	0.889088504651	16
chromosome localization(GO:0050000)	16990, 147, 67, 1	1.725	0.77375609259	0.933335337824	67
arachidonic acid metabolic process(GO:0019369)	16990, 374, 52, 4	3.494	0.126308343366	0.454932884309	52
regulation of animal organ morphogenesis(GO:2000027)	16990, 1991, 207, 51	2.102	3.09584143887e-06	0.000425457066314	207
regulation of plasminogen activation(GO:0010755)	16990, 1193, 14, 2	2.034	0.420750226985	0.732733016582	14
positive regulation of interleukin-4 production(GO:0032753)	16990, 499, 23, 1	1.48	0.695355410399	0.89050911257	23
positive regulation of macrophage chemotaxis(GO:0010759)	16990, 676, 14, 1	1.795	0.572040088675	0.828519369625	14
regulation of macrophage chemotaxis(GO:0010758)	16990, 676, 25, 2	2.011	0.491752679015	0.786085206402	25
positive regulation of interleukin-8 production(GO:0032757)	16990, 1686, 46, 7	1.533	0.436398758082	0.744882195307	46
neuron projection fasciculation(GO:0106030)	16990, 379, 23, 1	1.949	0.616264633295	0.854962348449	23
positive regulation of interleukin-6 production(GO:0032755)	16990, 1729, 82, 17	2.037	0.0226937464695	0.19042079932	82
positive regulation of interleukin-5 production(GO:0032754)	16990, 190, 13, 1	6.879	0.268305268123	0.616743345859	13
positive regulation of T cell differentiation in thymus(GO:0033089)	16990, 1628, 11, 2	1.897	0.412014941557	0.728730437404	11
regulation of actin cytoskeleton reorganization(GO:2000249)	16990, 836, 34, 4	2.391	0.256124888893	0.605305654244	34
positive regulation of membrane depolarization(GO:1904181)	16990, 1629, 12, 3	2.607	0.210367929048	0.561963428098	12
regulation of sister chromatid segregation(GO:0033045)	16990, 65, 80, 1	3.267	0.624215473316	0.857737420162	80
negative regulation of reproductive process(GO:2000242)	16990, 1628, 56, 10	1.864	0.164639164037	0.506311836705	56
positive regulation of reproductive process(GO:2000243)	16990, 1381, 74, 7	1.164	0.748433637397	0.920236655388	74
regulation of reproductive process(GO:2000241)	16990, 1405, 154, 17	1.335	0.48196272648	0.777411373027	154
establishment or maintenance of actin cytoskeleton polarity(GO:0030950)	16990, 1785, 12, 1	0.793	0.739330148963	0.91583260791	12
cell-matrix adhesion(GO:0007160)	16990, 1858, 101, 14	1.268	0.577344507008	0.83275557029	101
negative regulation of cell adhesion(GO:0007162)	16990, 355, 261, 18	3.301	0.000168740469974	0.0068783191574	261
establishment or maintenance of cell polarity(GO:0007163)	16990, 1785, 158, 36	2.169	8.50530163124e-05	0.00417454090268	158
positive regulation of mitotic sister chromatid segregation(GO:0062033)	16990, 986, 17, 1	1.014	0.744402836822	0.917087467162	17
negative regulation of telomere maintenance via telomerase(GO:0032211)	16990, 0, 20, 0	0.0	1.0	1.0	20
enzyme linked receptor protein signaling pathway(GO:0007167)	16990, 1956, 663, 100	1.31	0.0330749999356	0.240318353007	663
receptor guanylyl cyclase signaling pathway(GO:0007168)	16990, 1483, 11, 2	2.083	0.374852619669	0.708377945196	11
T cell mediated immunity(GO:0002456)	16990, 1509, 37, 7	2.13	0.15703593019	0.496889375606	37
negative regulation of B cell apoptotic process(GO:0002903)	16990, 13, 11, 1	118.811	0.0292766428628	0.222817487611	11
regulation of B cell apoptotic process(GO:0002902)	16990, 13, 17, 1	76.878	0.0492936869249	0.29324913722	17
detection of chemical stimulus involved in sensory perception of taste(GO:0050912)	16990, 1263, 46, 2	0.585	0.95423924588	1.0	46
snRNA processing(GO:0016180)	16990, 935, 36, 1	0.505	0.940349090244	1.0	36
cell-cell adhesion mediated by cadherin(GO:0044331)	16990, 406, 27, 2	3.1	0.330812216618	0.669088080483	27
neuron projection guidance(GO:0097485)	16990, 393, 239, 19	3.437	5.74349524431e-05	0.00341064347224	239
regulation of T cell differentiation in thymus(GO:0033081)	16990, 1628, 24, 4	1.739	0.402811880574	0.725376792047	24
gastrulation(GO:0007369)	16990, 512, 40, 2	1.659	0.634532821362	0.86229892595	40
regulation of endothelial cell development(GO:1901550)	16990, 1975, 13, 2	1.323	0.591636945418	0.842194053702	13
negative regulation of neuron differentiation(GO:0045665)	16990, 1621, 217, 44	2.125	2.03355265188e-05	0.00150675223682	217
regulation of neuron differentiation(GO:0045664)	16990, 1621, 629, 106	1.766	1.15381473466e-07	5.04531715791e-05	629
regulation of osteoblast differentiation(GO:0045667)	16990, 940, 110, 14	2.3	0.0228814410411	0.19042079932	110
regulation of transcription involved in cell fate commitment(GO:0060850)	16990, 417, 17, 1	2.397	0.532555786283	0.807639451368	17
regulation of myoblast differentiation(GO:0045661)	16990, 1724, 53, 5	0.93	0.871226363336	0.980864911958	53
leukocyte mediated cytotoxicity(GO:0001909)	16990, 1530, 35, 6	1.904	0.270101567922	0.617755012868	35
negative regulation of proteasomal protein catabolic process(GO:1901799)	16990, 1683, 54, 5	0.935	0.871792559861	0.981044300493	54
positive regulation of signal transduction by p53 class mediator(GO:1901798)	16990, 185, 21, 1	4.373	0.409991329735	0.728730437404	21
negative regulation of signal transduction by p53 class mediator(GO:1901797)	16990, 253, 32, 4	8.394	0.00700103686725	0.089990518749	32
regulation of signal transduction by p53 class mediator(GO:1901796)	16990, 253, 129, 7	3.644	0.0258337637705	0.207446416921	129
cell killing(GO:0001906)	16990, 1530, 81, 8	1.097	0.795287805137	0.942494002	81
catechol-containing compound metabolic process(GO:0009712)	16990, 458, 43, 2	1.725	0.621643171472	0.857458748275	43
regulation of thymocyte apoptotic process(GO:0070243)	16990, 1718, 13, 3	2.282	0.269757176401	0.617578304849	13
protein K63-linked ubiquitination(GO:0070534)	16990, 1798, 39, 6	1.454	0.499900713732	0.789401054	39
positive regulation of triglyceride metabolic process(GO:0090208)	16990, 1959, 19, 3	1.369	0.578523852876	0.832931575382	19
protein K63-linked deubiquitination(GO:0070536)	16990, 1817, 31, 1	0.302	0.971692680713	1.0	31
protein-containing complex remodeling(GO:0034367)	16990, 212, 29, 1	2.764	0.556702640395	0.819883557961	29
cellular response to lipid(GO:0071396)	16990, 541, 397, 27	2.136	0.0027992765511	0.0471182855447	397
carbohydrate homeostasis(GO:0033500)	16990, 1985, 177, 29	1.402	0.212600085994	0.563730106742	177
toll-like receptor 9 signaling pathway(GO:0034162)	16990, 0, 15, 0	0.0	1.0	1.0	15
positive regulation of protein targeting to mitochondrion(GO:1903955)	16990, 1967, 32, 5	1.35	0.578071299972	0.83275557029	32
RNA-dependent DNA biosynthetic process(GO:0006278)	16990, 484, 26, 3	4.05	0.12864956355	0.458502276157	26
mammary gland epithelial cell proliferation(GO:0033598)	16990, 1690, 12, 3	2.513	0.224522981907	0.578662847049	12
localization within membrane(GO:0051668)	16990, 1853, 113, 16	1.298	0.517262013755	0.799952998598	113
regulation of mammary gland epithelial cell proliferation(GO:0033599)	16990, 1694, 18, 2	1.114	0.686792054274	0.887513156543	18
organ or tissue specific immune response(GO:0002251)	16990, 0, 28, 0	0.0	1.0	1.0	28
regulation of anion transmembrane transport(GO:1903959)	16990, 18, 26, 1	36.303	0.104148535902	0.418508318869	26
cellular response to cholesterol(GO:0071397)	16990, 1642, 16, 4	2.587	0.161790667793	0.503372000053	16
regulation of secondary metabolite biosynthetic process(GO:1900376)	16990, 194, 11, 1	7.962	0.237704401133	0.590577566864	11
negative regulation of systemic arterial blood pressure(GO:0003085)	16990, 1646, 17, 2	1.214	0.644649088611	0.8674348301	17
positive regulation of systemic arterial blood pressure(GO:0003084)	16990, 0, 13, 0	0.0	1.0	1.0	13
negative regulation of purine nucleotide biosynthetic process(GO:1900372)	16990, 1953, 17, 1	0.512	0.874843721135	0.981571798147	17
regulation of cell proliferation involved in kidney development(GO:1901722)	16990, 1541, 13, 2	1.696	0.473568717266	0.770069482775	13
response to X-ray(GO:0010165)	16990, 1320, 29, 6	2.663	0.0882571645913	0.39053998315	29
cell-substrate junction assembly(GO:0007044)	16990, 572, 41, 7	5.071	0.0027989665457	0.0471182855447	41
negative regulation of cell cycle G2/M phase transition(GO:1902750)	16990, 1644, 56, 6	1.107	0.770970983895	0.932278355961	56
negative regulation of fatty acid biosynthetic process(GO:0045717)	16990, 0, 15, 0	0.0	1.0	1.0	15
covalent chromatin modification(GO:0016569)	16990, 161, 372, 4	1.135	0.906940010602	1.0	372
nucleotide-excision repair, preincision complex assembly(GO:0006294)	16990, 1885, 29, 7	2.176	0.130445140119	0.461014786165	29
nucleotide-excision repair, DNA gap filling(GO:0006297)	16990, 473, 24, 2	2.993	0.338758326224	0.676077318168	24
regulation of complement activation(GO:0030449)	16990, 1107, 50, 4	1.228	0.721016694157	0.902678370353	50
steroid hormone mediated signaling pathway(GO:0043401)	16990, 94, 128, 2	2.824	0.510874727064	0.79601795827	128
nucleotide-excision repair, preincision complex stabilization(GO:0006293)	16990, 1885, 21, 8	3.434	0.00586881560439	0.0787997322571	21
organic hydroxy compound transport(GO:0015850)	16990, 125, 133, 3	3.066	0.323987072457	0.665688944263	133
demethylation(GO:0070988)	16990, 261, 63, 3	3.1	0.27095669789	0.618558005151	63
collagen metabolic process(GO:0032963)	16990, 1794, 62, 9	1.375	0.519372198209	0.800185865915	62
mismatch repair(GO:0006298)	16990, 1550, 31, 5	1.768	0.368339683058	0.70139108294	31
muscle cell cellular homeostasis(GO:0046716)	16990, 1718, 19, 4	2.082	0.273272233844	0.620583573047	19
embryonic hemopoiesis(GO:0035162)	16990, 1718, 19, 1	0.52	0.874445947016	0.981563543837	19
protein stabilization(GO:0050821)	16990, 1679, 170, 22	1.31	0.446497066933	0.751433990151	170
positive regulation of coagulation(GO:0050820)	16990, 582, 27, 3	3.244	0.196070804534	0.545040074963	27
protein localization to non-motile cilium(GO:0097499)	16990, 1974, 13, 3	1.986	0.340312033895	0.676684945446	13
defense response to Gram-negative bacterium(GO:0050829)	16990, 814, 78, 2	0.535	0.98175974057	1.0	78
regulation of transcription from RNA polymerase II promoter in response to hypoxia(GO:0061418)	16990, 1718, 32, 6	1.854	0.279086539687	0.624900758205	32
bone mineralization(GO:0030282)	16990, 172, 47, 2	4.203	0.273650261628	0.620583573047	47
Golgi localization(GO:0051645)	16990, 0, 14, 0	0.0	1.0	1.0	14
L-serine metabolic process(GO:0006563)	16990, 314, 12, 2	9.018	0.0607375752591	0.320752185116	12
nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway(GO:0035872)	16990, 1065, 28, 3	1.709	0.500191912469	0.789401054	28
ammonium ion metabolic process(GO:0097164)	16990, 901, 187, 14	1.412	0.468462035492	0.766153908242	187
T cell proliferation(GO:0042098)	16990, 378, 35, 2	2.568	0.429169907112	0.740160363287	35
regulation of IRE1-mediated unfolded protein response(GO:1903894)	16990, 315, 12, 1	4.495	0.340858914401	0.677212465208	12
tryptophan metabolic process(GO:0006568)	16990, 237, 12, 1	5.974	0.295695007085	0.640961236628	12
transcription initiation from RNA polymerase I promoter(GO:0006361)	16990, 1885, 32, 5	1.408	0.541191887212	0.808928830792	32
long-chain fatty acid import into cell(GO:0044539)	16990, 693, 11, 1	2.229	0.499356653887	0.789401054	11
negative chemotaxis(GO:0050919)	16990, 1796, 40, 9	2.128	0.0966774168003	0.406484593365	40
negative regulation of MAPK cascade(GO:0043409)	16990, 1127, 164, 15	1.379	0.473930612564	0.770397514848	164
transcription initiation from RNA polymerase II promoter(GO:0006367)	16990, 1959, 161, 24	1.293	0.436053038297	0.744861678958	161
transcription by RNA polymerase II(GO:0006366)	16990, 1956, 324, 43	1.153	0.624348410057	0.857737420162	324
termination of RNA polymerase II transcription(GO:0006369)	16990, 1956, 34, 1	0.255	0.984505939183	1.0	34
regulation of lipid storage(GO:0010883)	16990, 1959, 45, 5	0.964	0.841498652066	0.96925491294	45
regulation of MAPK cascade(GO:0043408)	16990, 1751, 731, 101	1.341	0.0176965265758	0.164419448193	731
G protein-coupled receptor signaling pathway(GO:0007186)	16990, 233, 1257, 16	0.928	0.986198084576	1.0	1257
L-alpha-amino acid transmembrane transport(GO:1902475)	16990, 97, 44, 1	3.981	0.51000596244	0.795549527304	44
negative regulation of heart contraction(GO:0045822)	16990, 170, 24, 1	4.164	0.430259449913	0.740464435847	24
thioester metabolic process(GO:0035383)	16990, 1781, 93, 12	1.231	0.641208934984	0.865412452299	93
embryonic digestive tract morphogenesis(GO:0048557)	16990, 96, 18, 1	9.832	0.233750122345	0.586999776802	18
thioester biosynthetic process(GO:0035384)	16990, 1781, 42, 9	2.044	0.119225347549	0.443521981216	42
cellular response to gonadotropin stimulus(GO:0071371)	16990, 1733, 18, 5	2.723	0.0984556811921	0.410730118416	18
reactive oxygen species biosynthetic process(GO:1903409)	16990, 137, 25, 1	4.961	0.398209552888	0.723774737231	25
melanin metabolic process(GO:0006582)	16990, 242, 14, 1	5.015	0.336732067564	0.675430043778	14
negative regulation of protein metabolic process(GO:0051248)	16990, 1733, 1064, 122	1.124	0.493425584554	0.787186750145	1064
