chrom	start	end	num	length
chr1	22427683	22429961	4	2278
chr1	22429961	22433651	3	3690
chr1	22433651	22434988	2	1337
chr1	22434988	22437571	1	2583
chr1	22538512	22540320	1	1808
chr1	22540320	22540795	2	475
chr1	22540795	22541170	3	375
chr1	22541170	22541768	4	598
chr1	22541768	22543948	5	2180
chr1	22543948	22561728	6	17780
chr1	22561728	22565484	7	3756
chr1	22565484	22583131	8	17647
chr1	22583131	22586459	9	3328
chr1	22586459	22587475	10	1016
chr1	22587475	22588318	11	843
chr1	22588318	22609829	12	21511
chr1	22609829	22640491	11	30662
chr1	22640491	22641799	12	1308
chr1	22641799	22673001	11	31202
chr1	22673001	22674496	10	1495
chr1	22674496	22684637	9	10141
chr1	22684637	22684710	8	73
chr1	22684710	22689401	7	4691
chr1	22689401	22697425	6	8024
chr1	22697425	22715081	5	17656
chr1	22715081	22715868	4	787
chr1	22715868	22719497	3	3629
chr1	22719497	22723230	2	3733
chr1	22723230	22797409	1	74179
chr1	22839152	22898238	1	59086
chr1	22898238	22905270	2	7032
chr1	22905270	22913361	3	8091
chr1	22913361	22913636	4	275
chr1	22913636	22915018	5	1382
chr1	22915018	22919164	6	4146
chr1	22919164	22920881	7	1717
chr1	22920881	22923736	8	2855
chr1	22923736	22961561	9	37825
chr1	22961561	22962357	8	796
chr1	22962357	22962935	7	578
chr1	22962935	22963141	6	206
chr1	22963141	22970015	5	6874
chr1	22970015	22976796	4	6781
chr1	22976796	22980721	3	3925
chr1	22980721	23000068	2	19347
chr1	23000068	23010543	1	10475
chr1	23433315	23439808	1	6493
chr1	23439808	23467657	2	27849
chr1	23467657	23477515	1	9858
chr1	23584829	23629207	1	44378
chr1	23641832	23642107	1	275
chr1	23642107	23642804	2	697
chr1	23642804	23661184	3	18380
chr1	23661184	23666677	4	5493
chr1	23666677	23675679	5	9002
chr1	23675679	23677885	4	2206
chr1	23677885	23684213	3	6328
chr1	23684213	23688664	2	4451
chr1	24057915	24065350	1	7435
chr1	24065350	24075296	2	9946
chr1	24075296	24088008	3	12712
chr1	24088008	24090413	2	2405
chr1	24090413	24098535	1	8122
chr1	24111615	24138635	1	27020
chr1	24243722	24338191	1	94469
chr1	24566896	24581173	1	14277
chr1	24581173	24589766	2	8593
chr1	24589766	24589895	3	129
chr1	24589895	24602385	4	12490
chr1	24602385	24603086	3	701
chr1	24603086	24620366	2	17280
chr1	24620366	24621025	1	659
chr1	24849221	24856700	1	7479
chr1	24856700	24862056	2	5356
chr1	24862056	24862436	3	380
chr1	24862436	24863923	4	1487
chr1	24863923	24865140	5	1217
chr1	24865140	24876123	6	10983
chr1	24876123	24894015	5	17892
chr1	24894015	24894549	4	534
chr1	24894549	24911435	2	16886
chr1	24911435	24938995	3	27560
chr1	24938995	24950463	4	11468
chr1	24950463	24950570	5	107
chr1	24950570	24950929	6	359
chr1	24950929	24954530	7	3601
chr1	24954530	24964406	8	9876
chr1	24964406	24988175	9	23769
chr1	24988175	24988903	8	728
chr1	24988903	24989954	7	1051
chr1	24989954	24990695	6	741
chr1	24990695	24990735	5	40
chr1	24990735	24992962	4	2227
chr1	24992962	24996595	3	3633
chr1	24996595	25013262	2	16667
chr1	25013262	25019157	3	5895
chr1	25019157	25039409	4	20252
chr1	25039409	25095330	3	55921
chr1	25095330	25103455	2	8125
chr1	25103455	25105653	1	2198
chr1	25373536	25385453	2	11917
chr1	25385453	25386545	3	1092
chr1	25386545	25393645	4	7100
chr1	25393645	25393861	3	216
chr1	25393861	25412161	2	18300
chr1	25412161	25426461	1	14300
chr1	25602964	25607530	1	4566
chr1	25607530	25613517	2	5987
chr1	25613517	25617206	3	3689
chr1	25617206	25626839	4	9633
chr1	25626839	25632573	3	5734
chr1	25632573	25644763	2	12190
chr1	25644763	25651601	1	6838
chr1	25653808	25671568	1	17760
chr1	25671568	25689812	2	18244
chr1	25689812	25695342	3	5530
chr1	25695342	25697467	4	2125
chr1	25697467	25702925	3	5458
chr1	25702925	25709217	2	6292
chr1	25709217	25717866	1	8649
chr1	25717866	25726277	2	8411
chr1	25726277	25727116	3	839
chr1	25727116	25729339	4	2223
chr1	25729339	25736658	5	7319
chr1	25736658	25738772	4	2114
chr1	25738772	25740068	3	1296
chr1	25740068	25745270	4	5202
chr1	25745270	25754291	3	9021
chr1	25754291	25756594	2	2303
chr1	25756594	25758175	1	1581
chr1	25918483	25924028	1	5545
chr1	25924028	25937473	2	13445
chr1	25937473	25939351	1	1878
chr1	26006540	26007656	1	1116
chr1	26007656	26011314	2	3658
chr1	26011314	26012512	3	1198
chr1	26012512	26013834	4	1322
chr1	26013834	26014078	5	244
chr1	26014078	26027812	6	13734
chr1	26027812	26034314	7	6502
chr1	26034314	26067343	8	33029
chr1	26067343	26069770	7	2427
chr1	26069770	26080039	8	10269
chr1	26080039	26080745	7	706
chr1	26080745	26085305	6	4560
chr1	26085305	26087914	5	2609
chr1	26087914	26089738	4	1824
chr1	26089738	26091534	3	1796
chr1	26091534	26099106	2	7572
chr1	26099106	26162205	1	63099
chr1	26198150	26198930	1	780
chr1	26198930	26199062	2	132
chr1	26199062	26206372	3	7310
chr1	26206372	26221941	4	15569
chr1	26221941	26223257	3	1316
chr1	26223257	26224906	2	1649
chr1	26224906	26226286	1	1380
chr1	26348948	26350090	1	1142
chr1	26350090	26358488	2	8398
chr1	26358488	26364126	3	5638
chr1	26364126	26369533	4	5407
chr1	26369533	26371112	5	1579
chr1	26371112	26374816	6	3704
chr1	26374816	26385467	7	10651
chr1	26385467	26412714	8	27247
chr1	26412714	26415365	7	2651
chr1	26415365	26418341	6	2976
chr1	26418341	26419973	4	1632
chr1	26419973	26423895	3	3922
chr1	26423895	26424507	2	612
chr1	26424507	26425076	1	569
chr1	26585794	26587612	1	1818
chr1	26587612	26604851	2	17239
chr1	26604851	26612281	1	7430
chr1	26642196	26650578	1	8382
chr1	26650578	26663181	2	12603
chr1	26663181	26671681	1	8500
chr1	27014937	27024068	1	9131
chr1	27024068	27027561	2	3493
chr1	27027561	27081589	1	54028
chr1	27208202	27209359	1	1157
chr1	27209359	27213172	2	3813
chr1	27213172	27228428	3	15256
chr1	27228428	27229506	2	1078
chr1	27229506	27232797	1	3291
chr1	27598130	27600998	1	2868
chr1	27600998	27603296	2	2298
chr1	27603296	27618653	3	15357
chr1	27618653	27627117	4	8464
chr1	27627117	27632039	3	4922
chr1	27632039	27635183	2	3144
chr1	27635183	27636229	1	1046
chr1	28119004	28126831	1	7827
chr1	28126831	28144905	2	18074
chr1	28764175	28788014	1	23839
chr1	28788014	28788163	2	149
chr1	28788163	28788386	3	223
chr1	28788386	28790665	4	2279
chr1	28790665	28792461	5	1796
chr1	28792461	28794618	6	2157
chr1	28794618	28802280	7	7662
chr1	28802280	28811738	9	9458
chr1	28811738	28821329	10	9591
chr1	28821329	28822139	9	810
chr1	28822139	28824522	8	2383
chr1	28824522	28827016	7	2494
chr1	28827016	28828720	6	1704
chr1	28828720	28833177	5	4457
chr1	28833177	28838171	4	4994
chr1	28838171	28847603	3	9432
chr1	28847603	28851767	2	4164
chr1	28851767	28862151	1	10384
chr1	28941997	28981241	1	39244
chr1	29245716	29298029	1	52313
chr1	29298029	29328162	2	30133
chr1	29328162	29329014	3	852
chr1	29329014	29329194	4	180
chr1	29329194	29329408	5	214
chr1	29329408	29329902	6	494
chr1	29329902	29331358	7	1456
chr1	29331358	29332012	8	654
chr1	29332012	29340680	9	8668
chr1	29340680	29342632	10	1952
chr1	29342632	29346403	11	3771
chr1	29346403	29537143	12	190740
chr1	29537143	29579320	11	42177
chr1	29579320	29712838	12	133518
chr1	29712838	29740786	11	27948
chr1	29740786	29856434	12	115648
chr1	29856434	29923092	11	66658
chr1	29923092	30637273	12	714181
chr1	30637273	30703735	11	66462
chr1	30703735	30709384	10	5649
chr1	30709384	30709947	9	563
chr1	30709947	30710095	8	148
chr1	30710095	30713509	7	3414
chr1	30713509	30717482	5	3973
chr1	30717482	30718697	4	1215
chr1	30718697	30737503	3	18806
chr1	30737503	30743882	4	6379
chr1	30743882	30767023	5	23141
chr1	30767023	30767723	4	700
chr1	30767723	30768017	3	294
chr1	30768017	30794310	2	26293
chr1	30794310	30796874	3	2564
chr1	30796874	30797220	4	346
chr1	30797220	30816273	5	19053
chr1	30816273	30818694	4	2421
chr1	30818694	30822495	3	3801
chr1	30822495	30829646	2	7151
chr1	30829646	30831708	3	2062
chr1	30831708	30836899	4	5191
chr1	30836899	30847269	5	10370
chr1	30847269	30851016	4	3747
chr1	30851016	30851280	3	264
chr1	30851280	30864161	2	12881
chr1	30864161	30891350	1	27189
chr1	30891350	30917485	2	26135
chr1	30917485	30917699	1	214
chr1	30992050	31034241	1	42191
chr1	31111820	31122936	1	11116
chr1	31122936	31138387	2	15451
chr1	31138387	31179572	1	41185
chr1	31179572	31181994	2	2422
chr1	31181994	31183424	3	1430
chr1	31183424	31186302	4	2878
chr1	31186302	31208843	5	22541
chr1	31208843	31215740	4	6897
chr1	31215740	31235551	5	19811
chr1	31235551	31241729	4	6178
chr1	31241729	31243441	3	1712
chr1	31243441	31243945	2	504
chr1	31243945	31246440	1	2495
chr1	31375974	31403097	1	27123
chr1	31440061	31454868	1	14807
chr1	31460382	31487383	1	27001
chr1	31571902	31589045	1	17143
chr1	31660958	31682250	1	21292
chr1	31682250	31693649	2	11399
chr1	31693649	31695870	1	2221
chr1	31713277	31716382	1	3105
chr1	31716382	31716782	2	400
chr1	31716782	31736422	3	19640
chr1	31736422	31781863	4	45441
chr1	31781863	31796761	3	14898
chr1	31796761	31812604	2	15843
chr1	31812604	31826685	1	14081
chr1	31975494	31976840	1	1346
chr1	31976840	31996519	2	19679
chr1	31996519	31999187	1	2668
chr1	32414190	32415860	1	1670
chr1	32415860	32419545	2	3685
chr1	32419545	32421476	3	1931
chr1	32421476	32428879	5	7403
chr1	32428879	32431735	6	2856
chr1	32431735	32432934	7	1199
chr1	32432934	32449873	8	16939
chr1	32449873	32452723	7	2850
chr1	32452723	32455197	6	2474
chr1	32455197	32480889	5	25692
chr1	32480889	32483140	4	2251
chr1	32483140	32486569	3	3429
chr1	32486569	32490749	2	4180
chr1	32490749	32493062	1	2313
chr1	32747845	32767361	1	19516
chr1	33043828	33059790	1	15962
chr1	33059790	33063777	2	3987
chr1	33063777	33079401	3	15624
chr1	33079401	33084014	2	4613
chr1	33084014	33092956	1	8942
chr1	33092956	33117573	2	24617
chr1	33117573	33137999	1	20426
chr1	33185374	33192606	1	7232
chr1	33192606	33193343	2	737
chr1	33193343	33197596	3	4253
chr1	33197596	33201257	4	3661
chr1	33201257	33203637	5	2380
chr1	33203637	33221905	6	18268
chr1	33221905	33230081	5	8176
chr1	33230081	33242065	4	11984
chr1	33242065	33245895	3	3830
chr1	33245895	33246337	2	442
chr1	33246337	33246401	1	64
chr1	33382925	33402733	1	19808
chr1	33428184	33461633	1	33449
chr1	33508432	33511075	1	2643
chr1	33511075	33511516	2	441
chr1	33511516	33513747	3	2231
chr1	33513747	33516453	4	2706
chr1	33516453	33517224	5	771
chr1	33517224	33531100	6	13876
chr1	33531100	33534858	7	3758
chr1	33534858	33539030	8	4172
chr1	33539030	33556082	9	17052
chr1	33556082	33564200	10	8118
chr1	33564200	33570385	9	6185
chr1	33570385	33579232	8	8847
chr1	33579232	33591724	9	12492
chr1	33591724	33636333	10	44609
chr1	33636333	33652570	9	16237
chr1	33652570	33671522	8	18952
chr1	33671522	33685152	9	13630
chr1	33685152	33686956	10	1804
chr1	33686956	33815843	11	128887
chr1	33815843	33828216	10	12373
chr1	33828216	33858788	9	30572
chr1	33858788	33891873	10	33085
chr1	33891873	33914889	9	23016
chr1	33914889	33947794	10	32905
chr1	33947794	33978455	11	30661
chr1	33978455	34019686	10	41231
chr1	34019686	34188857	11	169171
chr1	34188857	34202344	10	13487
chr1	34202344	34210468	11	8124
chr1	34210468	34341592	12	131124
chr1	34341592	34358579	11	16987
chr1	34358579	34390861	10	32282
chr1	34390861	34393474	9	2613
chr1	34393474	34422474	8	29000
chr1	34422474	34585826	9	163352
chr1	34585826	34609358	8	23532
chr1	34609358	34624626	9	15268
chr1	34624626	34641918	8	17292
chr1	34641918	34662282	9	20364
chr1	34662282	34697176	8	34894
chr1	34697176	34732875	9	35699
chr1	34732875	34735159	8	2284
chr1	34735159	34736003	7	844
chr1	34736003	34738830	5	2827
chr1	34738830	34750889	4	12059
chr1	34750889	34771716	3	20827
chr1	34771716	34772895	4	1179
chr1	34772895	34783213	3	10318
chr1	34783213	34794404	2	11191
chr1	34794404	34796151	1	1747
chr1	34796962	34801612	1	4650
chr1	34801612	34822639	2	21027
chr1	34822639	34823356	1	717
chr1	34870219	34871056	1	837
chr1	34871056	34871398	2	342
chr1	34871398	34871693	3	295
chr1	34871693	34871930	5	237
chr1	34871930	34872284	6	354
chr1	34872284	34872586	7	302
chr1	34872586	34873464	8	878
chr1	34873464	34875528	9	2064
chr1	34875528	34876452	10	924
chr1	34876452	34940056	11	63604
chr1	34940056	34962101	12	22045
chr1	34962101	34962229	11	128
chr1	34962229	34966297	10	4068
chr1	34966297	34967411	9	1114
chr1	34967411	34968012	8	601
chr1	34968012	34968052	7	40
chr1	34968052	34969242	6	1190
chr1	34969242	34969415	4	173
chr1	34969415	34970129	3	714
chr1	34970129	34973695	2	3566
chr1	34973695	34974148	1	453
chr1	35049844	35065225	1	15381
chr1	35121834	35125890	1	4056
chr1	35125890	35135264	2	9374
chr1	35135264	35165629	3	30365
chr1	35165629	35173491	2	7862
chr1	35173491	35176183	1	2692
chr1	35205934	35217556	1	11622
chr1	35217556	35240327	2	22771
chr1	35240327	35246386	1	6059
chr1	35649090	35649202	1	112
chr1	35649202	35650736	2	1534
chr1	35650736	35651922	3	1186
chr1	35651922	35652640	4	718
chr1	35652640	35653181	5	541
chr1	35653181	35653848	6	667
chr1	35653848	35653974	7	126
chr1	35653974	35657256	8	3282
chr1	35657256	35688267	9	31011
chr1	35688267	35697820	8	9553
chr1	35697820	35698717	7	897
chr1	35698717	35699745	5	1028
chr1	35699745	35700023	4	278
chr1	35700023	35701485	1	1462
chr1	35857450	35877239	1	19789
chr1	36107347	36125237	1	17890
chr1	36473062	36475271	1	2209
chr1	36475271	36475512	2	241
chr1	36475512	36477358	3	1846
chr1	36477358	36478122	4	764
chr1	36478122	36487268	5	9146
chr1	36487268	36488484	6	1216
chr1	36488484	36491730	7	3246
chr1	36491730	36507984	8	16254
chr1	36507984	36526034	9	18050
chr1	36526034	36537389	10	11355
chr1	36537389	36538768	11	1379
chr1	36538768	36620456	12	81688
chr1	36620456	36647168	11	26712
chr1	36647168	36751270	12	104102
chr1	36751270	36786105	11	34835
chr1	36786105	37022998	12	236893
chr1	37022998	37046650	11	23652
chr1	37046650	37432145	12	385495
chr1	37432145	37445939	11	13794
chr1	37445939	37447317	10	1378
chr1	37447317	37447459	9	142
chr1	37447459	37448641	8	1182
chr1	37448641	37449469	7	828
chr1	37449469	37450117	6	648
chr1	37450117	37450495	5	378
chr1	37450495	37450807	4	312
chr1	37450807	37450964	3	157
chr1	37450964	37451190	2	226
chr1	37451190	37451856	1	666
chr1	37601866	37601946	1	80
chr1	37601946	37602952	2	1006
chr1	37602952	37603308	3	356
chr1	37603308	37603534	4	226
chr1	37603534	37603582	5	48
chr1	37603582	37603682	7	100
chr1	37603682	37603850	8	168
chr1	37603850	37604129	9	279
chr1	37604129	37604584	10	455
chr1	37604584	37608394	11	3810
chr1	37608394	37661467	12	53073
chr1	37661467	37669305	11	7838
chr1	37669305	37670405	10	1100
chr1	37670405	37671385	9	980
chr1	37671385	37672053	8	668
chr1	37672053	37672501	7	448
chr1	37672501	37672709	6	208
chr1	37672709	37673836	4	1127
chr1	37673836	37674133	3	297
chr1	37674133	37674972	2	839
chr1	37674972	37678960	1	3988
chr1	37721126	37721450	1	324
chr1	37721450	37722038	2	588
chr1	37722038	37724340	3	2302
chr1	37724340	37727932	4	3592
chr1	37727932	37740056	5	12124
chr1	37740056	37741233	6	1177
chr1	37741233	37747720	5	6487
chr1	37747720	37748135	6	415
chr1	37748135	37753515	7	5380
chr1	37753515	37776429	8	22914
chr1	37776429	37786315	7	9886
chr1	37786315	37787776	6	1461
chr1	37787776	37790495	5	2719
chr1	37790495	37791159	4	664
chr1	37791159	37791417	3	258
chr1	37791417	37792023	2	606
chr1	38032290	38035975	1	3685
chr1	38035975	38046138	2	10163
chr1	38046138	38050191	5	4053
chr1	38050191	38050654	6	463
chr1	38050654	38051940	7	1286
chr1	38051940	38054408	8	2468
chr1	38054408	38056044	9	1636
chr1	38056044	38077616	10	21572
chr1	38077616	38081303	11	3687
chr1	38081303	38085349	10	4046
chr1	38085349	38104743	9	19394
chr1	38104743	38124019	8	19276
chr1	38124019	38127686	9	3667
chr1	38127686	38132714	10	5028
chr1	38132714	38217430	11	84716
chr1	38217430	38225105	10	7675
chr1	38225105	38233458	9	8353
chr1	38233458	38235639	8	2181
chr1	38235639	38240376	7	4737
chr1	38240376	38254134	8	13758
chr1	38254134	38257250	9	3116
chr1	38257250	38259683	10	2433
chr1	38259683	38282970	11	23287
chr1	38282970	38511829	12	228859
chr1	38511829	38558213	11	46384
chr1	38558213	38578580	10	20367
chr1	38578580	38586566	11	7986
chr1	38586566	38601758	10	15192
chr1	38601758	38618427	11	16669
chr1	38618427	38702935	12	84508
chr1	38702935	38704143	11	1208
chr1	38704143	38707325	10	3182
chr1	38707325	38708061	9	736
chr1	38708061	38710197	8	2136
chr1	38710197	38741690	7	31493
chr1	38741690	38746628	8	4938
chr1	38746628	38752580	9	5952
chr1	38752580	38756043	10	3463
chr1	38756043	38763974	11	7931
chr1	38763974	38788818	12	24844
chr1	38788818	38796386	11	7568
chr1	38796386	38817563	10	21177
chr1	38817563	38823191	9	5628
chr1	38823191	38824521	8	1330
chr1	38824521	38827801	7	3280
chr1	38827801	38827896	6	95
chr1	38827896	38829165	5	1269
chr1	38829165	38830597	4	1432
chr1	38830597	38831759	3	1162
chr1	38831759	38832407	2	648
chr1	38832407	38836669	1	4262
chr1	38912192	38950461	1	38269
chr1	39589550	39614588	1	25038
chr1	39614588	39616029	2	1441
chr1	39616029	39616969	3	940
chr1	39616969	39642879	4	25910
chr1	39642879	39651311	3	8432
chr1	39651311	39672664	2	21353
chr1	39672664	39674200	3	1536
chr1	39674200	39692430	4	18230
chr1	39692430	39700679	5	8249
chr1	39700679	39705934	4	5255
chr1	39705934	39710409	3	4475
chr1	39710409	39724205	4	13796
chr1	39724205	39728877	3	4672
chr1	39728877	39729396	2	519
chr1	39729396	39731969	1	2573
chr1	39991081	40012371	1	21290
chr1	40109396	40109869	1	473
chr1	40109869	40110470	2	601
chr1	40110470	40110938	3	468
chr1	40110938	40114596	4	3658
chr1	40114596	40140270	5	25674
chr1	40140270	40149776	4	9506
chr1	40149776	40151441	3	1665
chr1	40151441	40151495	2	54
chr1	40151495	40151695	1	200
chr1	40335522	40353112	1	17590
chr1	40558322	40558932	1	610
chr1	40558932	40565572	2	6640
chr1	40565572	40566620	3	1048
chr1	40566620	40572323	5	5703
chr1	40572323	40573468	6	1145
chr1	40573468	40586674	7	13206
chr1	40586674	40587552	8	878
chr1	40587552	40607313	9	19761
chr1	40607313	40608669	8	1356
chr1	40608669	40613481	7	4812
chr1	40613481	40614299	6	818
chr1	40614299	40614318	5	19
chr1	40614318	40615955	4	1637
chr1	40615955	40624453	3	8498
chr1	40624453	40627805	2	3352
chr1	40627805	40638945	1	11140
chr1	40651354	40667808	1	16454
chr1	40785788	40786927	1	1139
chr1	40786927	40831123	2	44196
chr1	40831123	40849991	1	18868
chr1	40909652	40951465	1	41813
chr1	41260900	41266426	1	5526
chr1	41266426	41268362	2	1936
chr1	41268362	41271034	3	2672
chr1	41271034	41273026	4	1992
chr1	41273026	41277424	5	4398
chr1	41277424	41278680	6	1256
chr1	41278680	41282604	7	3924
chr1	41282604	41290043	8	7439
chr1	41290043	41316435	9	26392
chr1	41316435	41323452	8	7017
chr1	41323452	41325927	7	2475
chr1	41325927	41328326	6	2399
chr1	41328326	41335201	5	6875
chr1	41335201	41340990	4	5789
chr1	41340990	41349875	3	8885
chr1	41349875	41356383	2	6508
chr1	41356383	41363909	1	7526
chr1	41363909	41369707	2	5798
chr1	41369707	41375656	3	5949
chr1	41375656	41378342	4	2686
chr1	41378342	41385140	5	6798
chr1	41385140	41393244	6	8104
chr1	41393244	41397636	7	4392
chr1	41397636	41400104	8	2468
chr1	41400104	41406765	9	6661
chr1	41406765	41416871	8	10106
chr1	41416871	41417638	7	767
chr1	41417638	41418711	6	1073
chr1	41418711	41419973	5	1262
chr1	41419973	41424598	4	4625
chr1	41424598	41442375	3	17777
chr1	41442375	41447555	2	5180
chr1	41447555	41484744	1	37189
chr1	41522799	41530536	1	7737
chr1	41530536	41536878	2	6342
chr1	41536878	41537416	1	538
chr1	41537416	41558221	2	20805
chr1	41558221	41692771	1	134550
chr1	41692771	41702136	2	9365
chr1	41702136	41705678	3	3542
chr1	41705678	41726692	4	21014
chr1	41726692	41748525	5	21833
chr1	41748525	41748601	4	76
chr1	41748601	41748717	3	116
chr1	41748717	41751276	2	2559
chr1	41751276	41792024	1	40748
chr1	41792024	41851805	2	59781
chr1	41851805	41871747	1	19942
chr1	41901290	41918240	1	16950
chr1	41918240	41938626	2	20386
chr1	41938626	41982209	1	43583
chr1	41982209	42039722	2	57513
chr1	42039722	42041035	3	1313
chr1	42041035	42045224	4	4189
chr1	42045224	42053042	5	7818
chr1	42053042	42053333	6	291
chr1	42053333	42055838	7	2505
chr1	42055838	42057280	8	1442
chr1	42057280	42069688	9	12408
chr1	42069688	42078284	10	8596
chr1	42078284	42098185	11	19901
chr1	42098185	42115013	10	16828
chr1	42115013	42137529	9	22516
chr1	42137529	42147657	8	10128
chr1	42147657	42147761	7	104
chr1	42147761	42151257	6	3496
chr1	42151257	42156237	5	4980
chr1	42156237	42156435	4	198
chr1	42156435	42159075	3	2640
chr1	42159075	42160345	2	1270
chr1	42160345	42163289	1	2944
chr1	42363163	42365568	1	2405
chr1	42365568	42365752	2	184
chr1	42365752	42366544	3	792
chr1	42366544	42405660	4	39116
chr1	42405660	42405695	3	35
chr1	42405695	42419704	2	14009
chr1	42419704	42423144	1	3440
chr1	42453911	42478483	1	24572
chr1	42478483	42509437	2	30954
chr1	42509437	42553651	1	44214
chr1	42553651	42593966	2	40315
chr1	42593966	42596482	3	2516
chr1	42596482	42596842	4	360
chr1	42596842	42597806	5	964
chr1	42597806	42598193	6	387
