Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
phosphatidylinositol acyl-chain remodeling(GO:0036149)	16990, 333, 17, 1	3.001	0.474502657625	0.959856551686	17
leukocyte proliferation(GO:0070661)	16990, 1327, 88, 7	1.018	0.858675907544	1.0	88
regulation of translational fidelity(GO:0006450)	16990, 1639, 18, 1	0.576	0.849696245741	1.0	18
regulation of leukocyte proliferation(GO:0070663)	16990, 138, 215, 2	1.145	0.906841082422	1.0	215
positive regulation of leukocyte proliferation(GO:0070665)	16990, 138, 135, 2	1.824	0.712917752377	1.0	135
negative regulation of leukocyte proliferation(GO:0070664)	16990, 1069, 78, 5	1.019	0.856904453433	1.0	78
regulation of telomere capping(GO:1904353)	16990, 167, 26, 1	3.913	0.455762433378	0.946962118595	26
negative regulation of cell death(GO:0060548)	16990, 68, 949, 7	1.843	0.468126599926	0.955892065369	949
histone H3-K4 trimethylation(GO:0080182)	16990, 1324, 15, 2	1.711	0.49173747539	0.960789875794	15
positive regulation of DNA-templated transcription, initiation(GO:2000144)	16990, 0, 26, 0	0.0	1.0	1.0	26
induction of positive chemotaxis(GO:0050930)	16990, 930, 14, 4	5.22	0.0223532570295	0.295382325033	14
detection of chemical stimulus involved in sensory perception of smell(GO:0050911)	16990, 0, 403, 0	0.0	1.0	1.0	403
regulation of fatty acid metabolic process(GO:0019217)	16990, 686, 83, 7	2.089	0.222779040827	0.732946091914	83
regulation of lipid metabolic process(GO:0019216)	16990, 70, 383, 2	1.267	0.908263667547	1.0	383
regulation of steroid metabolic process(GO:0019218)	16990, 70, 112, 1	2.167	0.764471955423	1.0	112
secondary metabolic process(GO:0019748)	16990, 1656, 53, 7	1.355	0.571633364623	1.0	53
glycosylation(GO:0070085)	16990, 1992, 251, 35	1.189	0.564884699676	0.999584971038	251
positive regulation of erythrocyte differentiation(GO:0045648)	16990, 1420, 30, 3	1.196	0.706016692483	1.0	30
cellular response to estradiol stimulus(GO:0071392)	16990, 776, 34, 2	1.288	0.714931275113	1.0	34
photoreceptor cell development(GO:0042461)	16990, 1583, 37, 11	3.191	0.00264029847784	0.096945310522	37
antimicrobial humoral response(GO:0019730)	16990, 638, 103, 2	0.517	0.988626837689	1.0	103
acid secretion(GO:0046717)	16990, 64, 68, 2	7.808	0.133775124969	0.601855091192	68
modification by symbiont of host morphology or physiology(GO:0044003)	16990, 68, 43, 1	5.811	0.412560823781	0.914183348338	43
embryonic epithelial tube formation(GO:0001838)	16990, 1570, 23, 1	0.471	0.907011642147	1.0	23
negative regulation of locomotion(GO:0040013)	16990, 503, 314, 18	1.936	0.0546236691294	0.438884876893	314
regulation of locomotion(GO:0040012)	16990, 519, 944, 48	1.665	0.00633615733298	0.154927650554	944
negative regulation of multicellular organism growth(GO:0040015)	16990, 0, 11, 0	0.0	1.0	1.0	11
chromosome organization(GO:0051276)	16990, 293, 370, 3	0.47	0.999472310986	1.0	370
positive regulation of locomotion(GO:0040017)	16990, 84, 528, 9	3.448	0.0158684416631	0.24508785133	528
negative regulation of endothelial cell migration(GO:0010596)	16990, 1032, 48, 8	2.744	0.0436570305049	0.387436008724	48
positive regulation of embryonic development(GO:0040019)	16990, 201, 35, 2	4.83	0.212747156851	0.723476952511	35
positive regulation of multicellular organism growth(GO:0040018)	16990, 21, 33, 1	24.517	0.148641766128	0.632509759954	33
regulation of release of sequestered calcium ion into cytosol(GO:0051279)	16990, 67, 76, 2	6.673	0.172606786973	0.671491687835	76
regulation of neutrophil chemotaxis(GO:0090022)	16990, 314, 28, 2	3.865	0.263858473351	0.785894914915	28
ribose phosphate metabolic process(GO:0019693)	16990, 961, 379, 32	1.493	0.120884202477	0.580872141775	379
epithelial to mesenchymal transition(GO:0001837)	16990, 726, 65, 4	1.44	0.644840793283	1.0	65
regulation of cGMP-mediated signaling(GO:0010752)	16990, 1176, 15, 2	1.926	0.45331099029	0.945666636114	15
endoplasmic reticulum mannose trimming(GO:1904380)	16990, 1958, 16, 1	0.542	0.859269967394	1.0	16
chromosome localization(GO:0050000)	16990, 779, 67, 1	0.326	0.991618742837	1.0	67
arachidonic acid metabolic process(GO:0019369)	16990, 15, 52, 1	21.782	0.183687697956	0.685444396563	52
regulation of animal organ morphogenesis(GO:2000027)	16990, 951, 207, 24	2.071	0.00666763594068	0.156430857246	207
regulation of plasminogen activation(GO:0010755)	16990, 943, 14, 1	1.287	0.655941759374	1.0	14
positive regulation of interleukin-4 production(GO:0032753)	16990, 433, 23, 1	1.706	0.653191751152	1.0	23
positive regulation of macrophage chemotaxis(GO:0010759)	16990, 1836, 14, 2	1.322	0.592845499652	1.0	14
regulation of macrophage chemotaxis(GO:0010758)	16990, 280, 25, 1	2.427	0.581055182608	1.0	25
positive regulation of interleukin-8 production(GO:0032757)	16990, 1665, 46, 2	0.444	0.98028506516	1.0	46
neuron projection fasciculation(GO:0106030)	16990, 1857, 23, 8	3.182	0.0112316359854	0.201582720484	23
positive regulation of interleukin-6 production(GO:0032755)	16990, 1946, 82, 8	0.852	0.941528471066	1.0	82
positive regulation of interleukin-5 production(GO:0032754)	16990, 1831, 13, 4	2.855	0.117607553795	0.574306937821	13
positive regulation of T cell differentiation in thymus(GO:0033089)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of actin cytoskeleton reorganization(GO:2000249)	16990, 951, 34, 4	2.102	0.325613284533	0.842042956239	34
positive regulation of membrane depolarization(GO:1904181)	16990, 436, 12, 2	6.495	0.101473281531	0.550266611235	12
regulation of sister chromatid segregation(GO:0033045)	16990, 1993, 80, 7	0.746	0.971720943009	1.0	80
negative regulation of reproductive process(GO:2000242)	16990, 535, 56, 2	1.134	0.817246053957	1.0	56
positive regulation of reproductive process(GO:2000243)	16990, 5, 74, 2	91.838	0.00178532505582	0.080001619408	74
regulation of reproductive process(GO:2000241)	16990, 5, 154, 2	44.13	0.00837345468217	0.176650513251	154
establishment or maintenance of actin cytoskeleton polarity(GO:0030950)	16990, 0, 12, 0	0.0	1.0	1.0	12
cell-matrix adhesion(GO:0007160)	16990, 33, 101, 2	10.195	0.0987065418939	0.544789310044	101
negative regulation of cell adhesion(GO:0007162)	16990, 83, 261, 2	1.569	0.823330154714	1.0	261
establishment or maintenance of cell polarity(GO:0007163)	16990, 36, 158, 3	8.961	0.0365922311171	0.365922311171	158
positive regulation of mitotic sister chromatid segregation(GO:0062033)	16990, 1993, 17, 2	1.003	0.73346308227	1.0	17
negative regulation of telomere maintenance via telomerase(GO:0032211)	16990, 1411, 20, 1	0.602	0.854250939373	1.0	20
enzyme linked receptor protein signaling pathway(GO:0007167)	16990, 90, 663, 9	2.563	0.0837994822094	0.513471986532	663
receptor guanylyl cyclase signaling pathway(GO:0007168)	16990, 1176, 11, 1	1.313	0.595425934932	1.0	11
T cell mediated immunity(GO:0002456)	16990, 1973, 37, 2	0.465	0.970922804723	1.0	37
negative regulation of B cell apoptotic process(GO:0002903)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of B cell apoptotic process(GO:0002902)	16990, 1722, 17, 2	1.161	0.664399866115	1.0	17
detection of chemical stimulus involved in sensory perception of taste(GO:0050912)	16990, 1433, 46, 3	0.773	0.913899378303	1.0	46
snRNA processing(GO:0016180)	16990, 1018, 36, 1	0.464	0.948635204567	1.0	36
cell-cell adhesion mediated by cadherin(GO:0044331)	16990, 65, 27, 1	9.681	0.269745227673	0.791093028663	27
neuron projection guidance(GO:0097485)	16990, 1261, 239, 34	1.917	0.00241962202835	0.0923681107647	239
regulation of T cell differentiation in thymus(GO:0033081)	16990, 595, 24, 1	1.19	0.753023099247	1.0	24
gastrulation(GO:0007369)	16990, 1390, 40, 3	0.917	0.849745009031	1.0	40
regulation of endothelial cell development(GO:1901550)	16990, 536, 13, 2	4.877	0.155535552883	0.647537216917	13
negative regulation of neuron differentiation(GO:0045665)	16990, 760, 217, 21	2.163	0.00851560701441	0.17886493336	217
regulation of neuron differentiation(GO:0045664)	16990, 760, 629, 56	1.99	1.74936953952e-05	0.00383254540248	629
regulation of osteoblast differentiation(GO:0045667)	16990, 570, 110, 9	2.439	0.0757331220919	0.494942038965	110
regulation of transcription involved in cell fate commitment(GO:0060850)	16990, 648, 17, 2	3.085	0.297061666613	0.814932968988	17
regulation of myoblast differentiation(GO:0045661)	16990, 1610, 53, 9	1.792	0.224467459601	0.733900029153	53
leukocyte mediated cytotoxicity(GO:0001909)	16990, 589, 35, 1	0.824	0.867635315626	1.0	35
negative regulation of proteasomal protein catabolic process(GO:1901799)	16990, 1277, 54, 7	1.725	0.341040271198	0.854342708306	54
positive regulation of signal transduction by p53 class mediator(GO:1901798)	16990, 1069, 21, 1	0.757	0.834072611163	1.0	21
negative regulation of signal transduction by p53 class mediator(GO:1901797)	16990, 68, 32, 1	7.808	0.320803856875	0.836380269714	32
regulation of signal transduction by p53 class mediator(GO:1901796)	16990, 68, 129, 1	1.937	0.803254274997	1.0	129
cell killing(GO:0001906)	16990, 589, 81, 1	0.356	0.991593783103	1.0	81
catechol-containing compound metabolic process(GO:0009712)	16990, 341, 43, 5	5.793	0.00992307378684	0.189532578013	43
regulation of thymocyte apoptotic process(GO:0070243)	16990, 0, 13, 0	0.0	1.0	1.0	13
protein K63-linked ubiquitination(GO:0070534)	16990, 168, 39, 2	5.186	0.200331194669	0.702839567001	39
positive regulation of triglyceride metabolic process(GO:0090208)	16990, 671, 19, 2	2.665	0.358434528335	0.871182456438	19
protein K63-linked deubiquitination(GO:0070536)	16990, 1202, 31, 5	2.28	0.209015242525	0.718116654676	31
protein-containing complex remodeling(GO:0034367)	16990, 642, 29, 1	0.913	0.835942196938	1.0	29
cellular response to lipid(GO:0071396)	16990, 66, 397, 1	0.648	0.990307760678	1.0	397
carbohydrate homeostasis(GO:0033500)	16990, 1006, 177, 16	1.527	0.296734712127	0.814932968988	177
toll-like receptor 9 signaling pathway(GO:0034162)	16990, 1975, 15, 2	1.147	0.666310610528	1.0	15
positive regulation of protein targeting to mitochondrion(GO:1903955)	16990, 271, 32, 1	1.959	0.658622159459	1.0	32
RNA-dependent DNA biosynthetic process(GO:0006278)	16990, 1411, 26, 2	0.926	0.80449647269	1.0	26
mammary gland epithelial cell proliferation(GO:0033598)	16990, 167, 12, 1	8.478	0.228245861819	0.740298445953	12
localization within membrane(GO:0051668)	16990, 291, 113, 8	4.133	0.00688563641019	0.157485611259	113
regulation of mammary gland epithelial cell proliferation(GO:0033599)	16990, 0, 18, 0	0.0	1.0	1.0	18
organ or tissue specific immune response(GO:0002251)	16990, 0, 28, 0	0.0	1.0	1.0	28
regulation of anion transmembrane transport(GO:1903959)	16990, 1553, 26, 5	2.104	0.237177767236	0.752936196084	26
cellular response to cholesterol(GO:0071397)	16990, 0, 16, 0	0.0	1.0	1.0	16
regulation of secondary metabolite biosynthetic process(GO:1900376)	16990, 1959, 11, 3	2.365	0.247512547963	0.763412034544	11
negative regulation of systemic arterial blood pressure(GO:0003085)	16990, 415, 17, 1	2.408	0.531715265185	0.983295050189	17
positive regulation of systemic arterial blood pressure(GO:0003084)	16990, 586, 13, 1	2.23	0.504813355922	0.968476938623	13
negative regulation of purine nucleotide biosynthetic process(GO:1900372)	16990, 705, 17, 1	1.418	0.654737773891	1.0	17
regulation of cell proliferation involved in kidney development(GO:1901722)	16990, 124, 13, 1	10.54	0.200599827764	0.703269075468	13
response to X-ray(GO:0010165)	16990, 1069, 29, 3	1.644	0.526559118549	0.983295050189	29
cell-substrate junction assembly(GO:0007044)	16990, 268, 41, 2	3.092	0.370245110706	0.881623258662	41
negative regulation of cell cycle G2/M phase transition(GO:1902750)	16990, 1069, 56, 6	1.703	0.403301320044	0.9098637987	56
negative regulation of fatty acid biosynthetic process(GO:0045717)	16990, 70, 15, 1	16.181	0.156523261129	0.647537216917	15
covalent chromatin modification(GO:0016569)	16990, 959, 372, 17	0.81	0.994631721035	1.0	372
nucleotide-excision repair, preincision complex assembly(GO:0006294)	16990, 934, 29, 1	0.627	0.894025351724	1.0	29
nucleotide-excision repair, DNA gap filling(GO:0006297)	16990, 257, 24, 1	2.755	0.542603407815	0.988309002851	24
regulation of complement activation(GO:0030449)	16990, 1365, 50, 7	1.743	0.323945880583	0.839989048843	50
steroid hormone mediated signaling pathway(GO:0043401)	16990, 66, 128, 3	6.033	0.08901058546	0.524944990948	128
nucleotide-excision repair, preincision complex stabilization(GO:0006293)	16990, 934, 21, 1	0.866	0.805328587511	1.0	21
organic hydroxy compound transport(GO:0015850)	16990, 107, 133, 4	4.775	0.0720400823127	0.484633281013	133
demethylation(GO:0070988)	16990, 15, 63, 1	17.979	0.221539217356	0.732373632633	63
collagen metabolic process(GO:0032963)	16990, 1287, 62, 3	0.639	0.96672815953	1.0	62
mismatch repair(GO:0006298)	16990, 1999, 31, 4	1.097	0.740740431017	1.0	31
muscle cell cellular homeostasis(GO:0046716)	16990, 665, 19, 3	4.034	0.114276194968	0.56860848695	19
embryonic hemopoiesis(GO:0035162)	16990, 617, 19, 3	4.348	0.0991586406993	0.545712885313	19
protein stabilization(GO:0050821)	16990, 68, 170, 3	4.409	0.184931254782	0.687567732521	170
positive regulation of coagulation(GO:0050820)	16990, 1665, 27, 1	0.378	0.94560602327	1.0	27
protein localization to non-motile cilium(GO:0097499)	16990, 1562, 13, 4	3.347	0.0772820764847	0.498623186179	13
defense response to Gram-negative bacterium(GO:0050829)	16990, 938, 78, 2	0.464	0.989484817395	1.0	78
regulation of transcription from RNA polymerase II promoter in response to hypoxia(GO:0061418)	16990, 1732, 32, 4	1.226	0.668129408148	1.0	32
bone mineralization(GO:0030282)	16990, 950, 47, 5	1.903	0.353733247858	0.868976977628	47
Golgi localization(GO:0051645)	16990, 0, 14, 0	0.0	1.0	1.0	14
L-serine metabolic process(GO:0006563)	16990, 1878, 12, 1	0.754	0.755897581833	1.0	12
nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway(GO:0035872)	16990, 1589, 28, 1	0.382	0.947095559596	1.0	28
ammonium ion metabolic process(GO:0097164)	16990, 341, 187, 9	2.398	0.0999978377291	0.548247898144	187
T cell proliferation(GO:0042098)	16990, 1994, 35, 6	1.461	0.488377709536	0.960789875794	35
regulation of IRE1-mediated unfolded protein response(GO:1903894)	16990, 0, 12, 0	0.0	1.0	1.0	12
tryptophan metabolic process(GO:0006568)	16990, 620, 12, 1	2.284	0.493596377254	0.960789875794	12
transcription initiation from RNA polymerase I promoter(GO:0006361)	16990, 0, 32, 0	0.0	1.0	1.0	32
long-chain fatty acid import into cell(GO:0044539)	16990, 0, 11, 0	0.0	1.0	1.0	11
negative chemotaxis(GO:0050919)	16990, 1228, 40, 8	2.767	0.0372506976507	0.370035156211	40
negative regulation of MAPK cascade(GO:0043409)	16990, 14, 164, 2	14.8	0.0579802573499	0.44705422985	164
transcription initiation from RNA polymerase II promoter(GO:0006367)	16990, 66, 161, 3	4.797	0.152560152165	0.640326642159	161
transcription by RNA polymerase II(GO:0006366)	16990, 45, 324, 1	1.165	0.945001354307	1.0	324
termination of RNA polymerase II transcription(GO:0006369)	16990, 1322, 34, 1	0.378	0.964206299301	1.0	34
regulation of lipid storage(GO:0010883)	16990, 671, 45, 2	1.125	0.797057931159	1.0	45
regulation of MAPK cascade(GO:0043408)	16990, 447, 731, 29	1.508	0.159488369623	0.653997491803	731
G protein-coupled receptor signaling pathway(GO:0007186)	16990, 119, 1257, 16	1.817	0.140542182826	0.61822592699	1257
L-alpha-amino acid transmembrane transport(GO:1902475)	16990, 43, 44, 1	8.98	0.319355128204	0.836380269714	44
negative regulation of heart contraction(GO:0045822)	16990, 84, 24, 2	16.855	0.0295523865564	0.338445188896	24
thioester metabolic process(GO:0035383)	16990, 720, 93, 7	1.776	0.364649211036	0.875667850764	93
embryonic digestive tract morphogenesis(GO:0048557)	16990, 556, 18, 4	6.791	0.0118804973654	0.20705655237	18
thioester biosynthetic process(GO:0035384)	16990, 1391, 42, 7	2.036	0.194888529418	0.69956255709	42
cellular response to gonadotropin stimulus(GO:0071371)	16990, 0, 18, 0	0.0	1.0	1.0	18
reactive oxygen species biosynthetic process(GO:1903409)	16990, 1207, 25, 1	0.563	0.898715423363	1.0	25
melanin metabolic process(GO:0006582)	16990, 1959, 14, 2	1.239	0.626188359762	1.0	14
negative regulation of protein metabolic process(GO:0051248)	16990, 25, 1064, 4	2.555	0.428866542994	0.925761028167	1064
regulation of behavior(GO:0050795)	16990, 654, 66, 6	2.362	0.182321452695	0.682995473103	66
indolalkylamine metabolic process(GO:0006586)	16990, 620, 15, 1	1.827	0.57240219484	1.0	15
Wnt signaling pathway, planar cell polarity pathway(GO:0060071)	16990, 506, 51, 4	2.633	0.238363309972	0.752936196084	51
regulation of SNARE complex assembly(GO:0035542)	16990, 1989, 11, 4	3.106	0.0889304960771	0.524944990948	11
immunoglobulin mediated immune response(GO:0016064)	16990, 576, 17, 1	1.735	0.602028543662	1.0	17
signal release(GO:0023061)	16990, 5, 139, 2	48.892	0.00679642104081	0.157167236569	139
somatic stem cell population maintenance(GO:0035019)	16990, 895, 53, 8	2.865	0.0360105149288	0.364385846093	53
regulation of postsynaptic membrane potential(GO:0060078)	16990, 1298, 101, 21	2.722	0.000244914567592	0.020424226461	101
negative regulation of ossification(GO:0030279)	16990, 585, 71, 6	2.454	0.166072077421	0.66126381821	71
regulation of inositol phosphate biosynthetic process(GO:0010919)	16990, 57, 16, 1	18.629	0.143587047069	0.622418036102	16
chaperone-mediated protein folding(GO:0061077)	16990, 1527, 56, 5	0.993	0.841969578693	1.0	56
epithelial tube formation(GO:0072175)	16990, 393, 29, 1	1.491	0.719435489131	1.0	29
energy coupled proton transport, down electrochemical gradient(GO:0015985)	16990, 1461, 20, 3	1.744	0.446868679758	0.941497306018	20
purine nucleobase biosynthetic process(GO:0009113)	16990, 1878, 12, 1	0.754	0.755897581833	1.0	12
lipid droplet organization(GO:0034389)	16990, 671, 19, 2	2.665	0.358434528335	0.871182456438	19
energy derivation by oxidation of organic compounds(GO:0015980)	16990, 1892, 119, 24	1.811	0.0223481030911	0.295382325033	119
response to hydrogen peroxide(GO:0042542)	16990, 30, 110, 1	5.148	0.531368675857	0.983295050189	110
