Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
regulation of translational fidelity(GO:0006450)	16990, 1906, 18, 2	0.99	0.739357015312	1.0	18
regulation of leukocyte proliferation(GO:0070663)	16990, 1992, 215, 33	1.309	0.322475536579	0.922761297414	215
positive regulation of leukocyte proliferation(GO:0070665)	16990, 1992, 135, 22	1.39	0.306413488041	0.904830116018	135
negative regulation of leukocyte proliferation(GO:0070664)	16990, 12, 78, 1	18.152	0.231355618995	0.828946903404	78
regulation of telomere capping(GO:1904353)	16990, 1650, 26, 2	0.792	0.845887388676	1.0	26
negative regulation of cell death(GO:0060548)	16990, 1181, 949, 83	1.258	0.154317355321	0.75188543655	949
histone H3-K4 trimethylation(GO:0080182)	16990, 1699, 15, 3	2.0	0.34233167602	0.941130474038	15
positive regulation of DNA-templated transcription, initiation(GO:2000144)	16990, 77, 26, 2	16.973	0.0306162860914	0.406854725891	26
induction of positive chemotaxis(GO:0050930)	16990, 1341, 14, 1	0.905	0.720327738106	1.0	14
detection of chemical stimulus involved in sensory perception of smell(GO:0050911)	16990, 567, 403, 1	0.074	0.999999999836	1.0	403
regulation of fatty acid metabolic process(GO:0019217)	16990, 187, 83, 3	3.284	0.264340411585	0.872800064956	83
regulation of lipid metabolic process(GO:0019216)	16990, 213, 383, 10	2.083	0.176895915926	0.776744161745	383
regulation of steroid metabolic process(GO:0019218)	16990, 322, 112, 6	2.827	0.121429159596	0.704388641562	112
secondary metabolic process(GO:0019748)	16990, 1215, 53, 8	2.111	0.146864682669	0.735382967393	53
glycosylation(GO:0070085)	16990, 1871, 251, 54	1.954	1.81976244461e-05	0.00293492966181	251
positive regulation of erythrocyte differentiation(GO:0045648)	16990, 1173, 30, 1	0.483	0.938071257277	1.0	30
cellular response to estradiol stimulus(GO:0071392)	16990, 132, 34, 1	3.786	0.495392962464	1.0	34
photoreceptor cell development(GO:0042461)	16990, 22, 37, 1	20.872	0.172301041099	0.770946983896	37
antimicrobial humoral response(GO:0019730)	16990, 818, 103, 17	3.428	0.000102726803451	0.0120516079171	103
acid secretion(GO:0046717)	16990, 1900, 68, 18	2.367	0.00311375839716	0.11793053457	68
modification by symbiont of host morphology or physiology(GO:0044003)	16990, 426, 43, 1	0.928	0.865819776441	1.0	43
embryonic epithelial tube formation(GO:0001838)	16990, 72, 23, 1	10.26	0.245826113473	0.850052915748	23
negative regulation of locomotion(GO:0040013)	16990, 1805, 314, 39	1.169	0.606980823165	1.0	314
regulation of locomotion(GO:0040012)	16990, 1778, 944, 119	1.205	0.157933744573	0.757733369913	944
negative regulation of multicellular organism growth(GO:0040015)	16990, 0, 11, 0	0.0	1.0	1.0	11
chromosome organization(GO:0051276)	16990, 255, 370, 1	0.18	0.999990918568	1.0	370
positive regulation of locomotion(GO:0040017)	16990, 151, 528, 7	1.492	0.674763313094	1.0	528
negative regulation of endothelial cell migration(GO:0010596)	16990, 1805, 48, 6	1.177	0.706819044531	1.0	48
positive regulation of embryonic development(GO:0040019)	16990, 672, 35, 3	2.167	0.393752486112	0.971094001722	35
positive regulation of multicellular organism growth(GO:0040018)	16990, 146, 33, 2	7.053	0.128108845417	0.709591337211	33
regulation of release of sequestered calcium ion into cytosol(GO:0051279)	16990, 1870, 76, 8	0.956	0.884506122398	1.0	76
regulation of neutrophil chemotaxis(GO:0090022)	16990, 1305, 28, 1	0.465	0.931202842657	1.0	28
ribose phosphate metabolic process(GO:0019693)	16990, 1500, 379, 42	1.255	0.38765340378	0.968172329722	379
epithelial to mesenchymal transition(GO:0001837)	16990, 1392, 65, 8	1.502	0.454908304507	1.0	65
regulation of cGMP-mediated signaling(GO:0010752)	16990, 321, 15, 1	3.529	0.427303554121	0.987190247512	15
endoplasmic reticulum mannose trimming(GO:1904380)	16990, 702, 16, 2	3.025	0.292209361225	0.893216649753	16
chromosome localization(GO:0050000)	16990, 909, 67, 2	0.558	0.974395245713	1.0	67
arachidonic acid metabolic process(GO:0019369)	16990, 193, 52, 4	6.772	0.0174112321198	0.309033308105	52
regulation of animal organ morphogenesis(GO:2000027)	16990, 1776, 207, 27	1.248	0.503523453297	1.0	207
regulation of plasminogen activation(GO:0010755)	16990, 0, 14, 0	0.0	1.0	1.0	14
positive regulation of interleukin-4 production(GO:0032753)	16990, 1942, 23, 4	1.522	0.490936168348	1.0	23
positive regulation of macrophage chemotaxis(GO:0010759)	16990, 1833, 14, 2	1.324	0.592007068887	1.0	14
regulation of macrophage chemotaxis(GO:0010758)	16990, 1833, 25, 4	1.483	0.513561692864	1.0	25
positive regulation of interleukin-8 production(GO:0032757)	16990, 1637, 46, 3	0.677	0.944047428517	1.0	46
neuron projection fasciculation(GO:0106030)	16990, 1738, 23, 3	1.275	0.631419657716	1.0	23
positive regulation of interleukin-6 production(GO:0032755)	16990, 1662, 82, 5	0.623	0.986623876553	1.0	82
positive regulation of interleukin-5 production(GO:0032754)	16990, 80, 13, 1	16.337	0.152644752916	0.751505897162	13
positive regulation of T cell differentiation in thymus(GO:0033089)	16990, 106, 11, 2	29.142	0.00850944338913	0.226134932054	11
regulation of actin cytoskeleton reorganization(GO:2000249)	16990, 511, 34, 2	1.956	0.539777989295	1.0	34
positive regulation of membrane depolarization(GO:1904181)	16990, 1429, 12, 2	1.982	0.403300752371	0.978747032747	12
regulation of sister chromatid segregation(GO:0033045)	16990, 1650, 80, 6	0.772	0.95985339145	1.0	80
negative regulation of reproductive process(GO:2000242)	16990, 512, 56, 4	2.37	0.298807884238	0.90323156235	56
positive regulation of reproductive process(GO:2000243)	16990, 807, 74, 5	1.423	0.628890685427	1.0	74
regulation of reproductive process(GO:2000241)	16990, 512, 154, 8	1.724	0.388169723258	0.968172329722	154
establishment or maintenance of actin cytoskeleton polarity(GO:0030950)	16990, 1114, 12, 2	2.542	0.324451430978	0.922892597873	12
cell-matrix adhesion(GO:0007160)	16990, 1995, 101, 14	1.18	0.683392342567	1.0	101
negative regulation of cell adhesion(GO:0007162)	16990, 12, 261, 1	5.425	0.59201616945	1.0	261
establishment or maintenance of cell polarity(GO:0007163)	16990, 1210, 158, 14	1.244	0.650624820782	1.0	158
positive regulation of mitotic sister chromatid segregation(GO:0062033)	16990, 1577, 17, 2	1.267	0.626762950997	1.0	17
negative regulation of telomere maintenance via telomerase(GO:0032211)	16990, 1435, 20, 1	0.592	0.856866151855	1.0	20
enzyme linked receptor protein signaling pathway(GO:0007167)	16990, 810, 663, 37	1.171	0.668857889786	1.0	663
receptor guanylyl cyclase signaling pathway(GO:0007168)	16990, 321, 11, 2	9.623	0.0534478402574	0.510087523091	11
T cell mediated immunity(GO:0002456)	16990, 834, 37, 1	0.551	0.93534210333	1.0	37
negative regulation of B cell apoptotic process(GO:0002903)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of B cell apoptotic process(GO:0002902)	16990, 1882, 17, 2	1.062	0.705384984546	1.0	17
detection of chemical stimulus involved in sensory perception of taste(GO:0050912)	16990, 227, 46, 2	3.254	0.361305929401	0.95431793722	46
snRNA processing(GO:0016180)	16990, 1853, 36, 2	0.509	0.958726492377	1.0	36
cell-cell adhesion mediated by cadherin(GO:0044331)	16990, 149, 27, 2	8.446	0.0908160183858	0.636771207632	27
neuron projection guidance(GO:0097485)	16990, 380, 239, 7	1.31	0.744897798555	1.0	239
regulation of T cell differentiation in thymus(GO:0033081)	16990, 455, 24, 4	6.223	0.0179184105712	0.312273749448	24
gastrulation(GO:0007369)	16990, 1904, 40, 8	1.785	0.240501727423	0.843773383591	40
regulation of endothelial cell development(GO:1901550)	16990, 0, 13, 0	0.0	1.0	1.0	13
negative regulation of neuron differentiation(GO:0045665)	16990, 1763, 217, 24	1.066	0.83787033801	1.0	217
regulation of neuron differentiation(GO:0045664)	16990, 175, 629, 8	1.235	0.839268917858	1.0	629
regulation of osteoblast differentiation(GO:0045667)	16990, 782, 110, 7	1.383	0.627499900087	1.0	110
regulation of transcription involved in cell fate commitment(GO:0060850)	16990, 1776, 17, 5	2.814	0.0861433324091	0.621847270446	17
regulation of myoblast differentiation(GO:0045661)	16990, 811, 53, 3	1.186	0.769965829079	1.0	53
leukocyte mediated cytotoxicity(GO:0001909)	16990, 1795, 35, 2	0.541	0.949204392798	1.0	35
negative regulation of proteasomal protein catabolic process(GO:1901799)	16990, 96, 54, 2	6.555	0.160160384796	0.757733369913	54
positive regulation of signal transduction by p53 class mediator(GO:1901798)	16990, 1960, 21, 3	1.238	0.644936447943	1.0	21
negative regulation of signal transduction by p53 class mediator(GO:1901797)	16990, 1363, 32, 2	0.779	0.879736222539	1.0	32
regulation of signal transduction by p53 class mediator(GO:1901796)	16990, 1581, 129, 8	0.666	0.99374712274	1.0	129
cell killing(GO:0001906)	16990, 512, 81, 6	2.458	0.171279112498	0.768351727977	81
catechol-containing compound metabolic process(GO:0009712)	16990, 11, 43, 1	35.92	0.120996610445	0.704388641562	43
regulation of thymocyte apoptotic process(GO:0070243)	16990, 379, 13, 1	3.448	0.403171347752	0.978747032747	13
protein K63-linked ubiquitination(GO:0070534)	16990, 90, 39, 1	4.84	0.448700541891	0.999189632636	39
positive regulation of triglyceride metabolic process(GO:0090208)	16990, 423, 19, 1	2.114	0.581801149442	1.0	19
protein K63-linked deubiquitination(GO:0070536)	16990, 1742, 31, 4	1.258	0.647507362954	1.0	31
protein-containing complex remodeling(GO:0034367)	16990, 426, 29, 5	6.876	0.00409848517291	0.146027508753	29
cellular response to lipid(GO:0071396)	16990, 947, 397, 26	1.175	0.704716356955	1.0	397
carbohydrate homeostasis(GO:0033500)	16990, 121, 177, 8	6.346	0.000545669459229	0.0364537513735	177
toll-like receptor 9 signaling pathway(GO:0034162)	16990, 546, 15, 2	4.149	0.200770009043	0.800866793545	15
positive regulation of protein targeting to mitochondrion(GO:1903955)	16990, 476, 32, 1	1.115	0.797913629927	1.0	32
RNA-dependent DNA biosynthetic process(GO:0006278)	16990, 420, 26, 1	1.556	0.690594500611	1.0	26
mammary gland epithelial cell proliferation(GO:0033598)	16990, 1443, 12, 1	0.981	0.678404750669	1.0	12
localization within membrane(GO:0051668)	16990, 950, 113, 7	1.108	0.823181211935	1.0	113
regulation of mammary gland epithelial cell proliferation(GO:0033599)	16990, 907, 18, 2	2.081	0.43661867962	0.992488833579	18
organ or tissue specific immune response(GO:0002251)	16990, 801, 28, 3	2.273	0.346875491767	0.946918907717	28
regulation of anion transmembrane transport(GO:1903959)	16990, 92, 26, 2	14.206	0.0403495976533	0.456912966602	26
cellular response to cholesterol(GO:0071397)	16990, 1945, 16, 2	1.092	0.691232359009	1.0	16
regulation of secondary metabolite biosynthetic process(GO:1900376)	16990, 1230, 11, 1	1.256	0.605420819088	1.0	11
negative regulation of systemic arterial blood pressure(GO:0003085)	16990, 817, 17, 1	1.223	0.697961114159	1.0	17
positive regulation of systemic arterial blood pressure(GO:0003084)	16990, 1748, 13, 1	0.748	0.760918835417	1.0	13
negative regulation of purine nucleotide biosynthetic process(GO:1900372)	16990, 800, 17, 2	2.499	0.36110548652	0.95431793722	17
regulation of cell proliferation involved in kidney development(GO:1901722)	16990, 606, 13, 2	4.313	0.178452290533	0.780570267631	13
response to X-ray(GO:0010165)	16990, 1968, 29, 5	1.488	0.489849780499	1.0	29
cell-substrate junction assembly(GO:0007044)	16990, 173, 41, 1	2.395	0.640484539599	1.0	41
negative regulation of cell cycle G2/M phase transition(GO:1902750)	16990, 961, 56, 2	0.631	0.954418962089	1.0	56
negative regulation of fatty acid biosynthetic process(GO:0045717)	16990, 187, 15, 1	6.057	0.301574208404	0.904830116018	15
covalent chromatin modification(GO:0016569)	16990, 200, 372, 2	0.457	0.998972428712	1.0	372
nucleotide-excision repair, preincision complex assembly(GO:0006294)	16990, 1889, 29, 3	0.93	0.813631142998	1.0	29
nucleotide-excision repair, DNA gap filling(GO:0006297)	16990, 1676, 24, 1	0.422	0.924946861028	1.0	24
regulation of complement activation(GO:0030449)	16990, 1753, 50, 12	2.326	0.0259339669745	0.372365316857	50
steroid hormone mediated signaling pathway(GO:0043401)	16990, 37, 128, 3	10.762	0.0221806942417	0.339774328989	128
nucleotide-excision repair, preincision complex stabilization(GO:0006293)	16990, 1685, 21, 2	0.96	0.760652532808	1.0	21
organic hydroxy compound transport(GO:0015850)	16990, 1958, 133, 26	1.696	0.035964477422	0.43337570743	133
demethylation(GO:0070988)	16990, 181, 63, 2	2.98	0.425086244676	0.9852829797	63
collagen metabolic process(GO:0032963)	16990, 773, 62, 3	1.064	0.831857396294	1.0	62
mismatch repair(GO:0006298)	16990, 1523, 31, 2	0.72	0.890011952097	1.0	31
muscle cell cellular homeostasis(GO:0046716)	16990, 1544, 19, 2	1.158	0.677531797182	1.0	19
embryonic hemopoiesis(GO:0035162)	16990, 1765, 19, 4	2.027	0.288005253884	0.88915614325	19
protein stabilization(GO:0050821)	16990, 28, 170, 1	3.569	0.669923226776	1.0	170
positive regulation of coagulation(GO:0050820)	16990, 1587, 27, 5	1.983	0.275044467588	0.878169975814	27
protein localization to non-motile cilium(GO:0097499)	16990, 1558, 13, 1	0.839	0.728568091662	1.0	13
defense response to Gram-negative bacterium(GO:0050829)	16990, 919, 78, 10	2.37	0.0560757875739	0.520866064445	78
regulation of transcription from RNA polymerase II promoter in response to hypoxia(GO:0061418)	16990, 0, 32, 0	0.0	1.0	1.0	32
bone mineralization(GO:0030282)	16990, 1555, 47, 5	1.162	0.730264385971	1.0	47
Golgi localization(GO:0051645)	16990, 0, 14, 0	0.0	1.0	1.0	14
L-serine metabolic process(GO:0006563)	16990, 1291, 12, 2	2.193	0.367919910989	0.95784807531	12
nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway(GO:0035872)	16990, 0, 28, 0	0.0	1.0	1.0	28
ammonium ion metabolic process(GO:0097164)	16990, 1051, 187, 25	2.161	0.00276772999462	0.11064433709	187
T cell proliferation(GO:0042098)	16990, 1962, 35, 6	1.484	0.472262304021	1.0	35
regulation of IRE1-mediated unfolded protein response(GO:1903894)	16990, 1226, 12, 2	2.31	0.351674113267	0.948721083476	12
tryptophan metabolic process(GO:0006568)	16990, 895, 12, 1	1.582	0.580781597846	1.0	12
transcription initiation from RNA polymerase I promoter(GO:0006361)	16990, 1890, 32, 4	1.124	0.724423292214	1.0	32
long-chain fatty acid import into cell(GO:0044539)	16990, 1067, 11, 1	1.448	0.575251076173	1.0	11
negative chemotaxis(GO:0050919)	16990, 151, 40, 1	2.813	0.592202711355	1.0	40
negative regulation of MAPK cascade(GO:0043409)	16990, 612, 164, 7	1.185	0.801250621327	1.0	164
transcription initiation from RNA polymerase II promoter(GO:0006367)	16990, 37, 161, 3	8.556	0.0406679295174	0.458887146102	161
transcription by RNA polymerase II(GO:0006366)	16990, 103, 324, 4	2.036	0.536759065032	1.0	324
termination of RNA polymerase II transcription(GO:0006369)	16990, 0, 34, 0	0.0	1.0	1.0	34
regulation of lipid storage(GO:0010883)	16990, 858, 45, 5	2.2	0.256645847682	0.862662732465	45
regulation of MAPK cascade(GO:0043408)	16990, 477, 731, 24	1.169	0.767271886984	1.0	731
G protein-coupled receptor signaling pathway(GO:0007186)	16990, 2, 1257, 1	6.758	0.645409646815	1.0	1257
L-alpha-amino acid transmembrane transport(GO:1902475)	16990, 729, 44, 4	2.119	0.345484057355	0.945266391285	44
negative regulation of heart contraction(GO:0045822)	16990, 841, 24, 3	2.525	0.28494675765	0.887113877417	24
thioester metabolic process(GO:0035383)	16990, 1466, 93, 15	1.869	0.0818628176064	0.61142880852	93
embryonic digestive tract morphogenesis(GO:0048557)	16990, 72, 18, 2	26.219	0.0125933666629	0.270420060931	18
thioester biosynthetic process(GO:0035384)	16990, 1466, 42, 7	1.932	0.227867437083	0.827646560039	42
cellular response to gonadotropin stimulus(GO:0071371)	16990, 33, 18, 1	28.603	0.109031019625	0.673221058276	18
reactive oxygen species biosynthetic process(GO:1903409)	16990, 1839, 25, 3	1.109	0.71651593536	1.0	25
melanin metabolic process(GO:0006582)	16990, 497, 14, 1	2.442	0.489666855433	1.0	14
negative regulation of protein metabolic process(GO:0051248)	16990, 612, 1064, 48	1.252	0.407363776572	0.982319843089	1064
regulation of behavior(GO:0050795)	16990, 1772, 66, 9	1.307	0.585648995256	1.0	66
indolalkylamine metabolic process(GO:0006586)	16990, 11, 15, 1	102.97	0.0365887899854	0.435623959975	15
Wnt signaling pathway, planar cell polarity pathway(GO:0060071)	16990, 1738, 51, 6	1.15	0.733222466177	1.0	51
regulation of SNARE complex assembly(GO:0035542)	16990, 654, 11, 1	2.362	0.481422870907	1.0	11
immunoglobulin mediated immune response(GO:0016064)	16990, 1529, 17, 1	0.654	0.817649372687	1.0	17
signal release(GO:0023061)	16990, 77, 139, 4	6.35	0.0295134398101	0.399150581927	139
somatic stem cell population maintenance(GO:0035019)	16990, 200, 53, 2	3.206	0.380062561398	0.965879016214	53
regulation of postsynaptic membrane potential(GO:0060078)	16990, 1718, 101, 11	1.077	0.812724327022	1.0	101
negative regulation of ossification(GO:0030279)	16990, 807, 71, 6	1.779	0.389885613861	0.968172329722	71
regulation of inositol phosphate biosynthetic process(GO:0010919)	16990, 0, 16, 0	0.0	1.0	1.0	16
chaperone-mediated protein folding(GO:0061077)	16990, 1518, 56, 2	0.4	0.990853364722	1.0	56
epithelial tube formation(GO:0072175)	16990, 1478, 29, 5	1.982	0.282037943703	0.885281892629	29
energy coupled proton transport, down electrochemical gradient(GO:0015985)	16990, 751, 20, 1	1.131	0.731625517816	1.0	20
purine nucleobase biosynthetic process(GO:0009113)	16990, 0, 12, 0	0.0	1.0	1.0	12
lipid droplet organization(GO:0034389)	16990, 443, 19, 2	4.037	0.219978743234	0.819710919695	19
energy derivation by oxidation of organic compounds(GO:0015980)	16990, 288, 119, 2	0.991	0.910340323001	1.0	119
response to hydrogen peroxide(GO:0042542)	16990, 42, 110, 1	3.677	0.62298688506	1.0	110
low-density lipoprotein particle clearance(GO:0034383)	16990, 213, 24, 1	3.324	0.487963378101	1.0	24
high-density lipoprotein particle assembly(GO:0034380)	16990, 1909, 13, 3	2.054	0.321868987586	0.922761297414	13
plasma lipoprotein particle clearance(GO:0034381)	16990, 1909, 40, 8	1.78	0.243266789771	0.847357318196	40
flavonoid metabolic process(GO:0009812)	16990, 242, 15, 1	4.68	0.355266699039	0.953057904282	15
nucleoside bisphosphate metabolic process(GO:0033865)	16990, 821, 128, 15	2.425	0.0119331982375	0.265445148643	128
